MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,YearBuilt,YearRemodAdd,GarageYrBlt,MoSold,GarageCars,Fireplaces,TotRmsAbvGrd,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,OverallQual,OverallCond,YrSold,MSSubClass,LowQualFinSF,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,Ex,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,GdWo,NA,WD,Normal,'\'(62.6-93.9]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(450.8-563.5]\'','\'(-inf-190.7]\'','\'(611-1222]\'','\'(903.9-1324.8]\'','\'(-inf-161.1]\'','\'(-inf-1108.7]\'','\'(425.4-567.2]\'','\'(-inf-73.6]\'','\'(-inf-41.8]\'','\'(-inf-55.2]\'','\'(1954.2-1967.9]\'','\'(1962-1968]\'','\'(1809-inf)\'','\'(6.5-7.6]\'','\'(0.8-1.2]\'','\'(-inf-0.3]\'','\'(4.1-5.2]\'','\'(-inf-0.3]\'','\'(0.8-1]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(1.6-2.4]\'','\'(0.9-1.2]\'','\'(4.4-5.1]\'','\'(5.5-6.2]\'','\'(2008.8-2009.2]\'','\'(-inf-37]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',117500
RL,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(62.6-93.9]\'','\'(-inf-17636]\'','\'(160-320]\'','\'(-inf-564.4]\'','\'(-inf-112.7]\'','\'(1334.9-1525.6]\'','\'(1222-1833]\'','\'(1324.8-1745.7]\'','\'(-inf-161.1]\'','\'(1108.7-1612.4]\'','\'(567.2-709]\'','\'(147.2-220.8]\'','\'(-inf-41.8]\'','\'(-inf-55.2]\'','\'(1995.3-inf)\'','\'(1998-2004]\'','\'(1809-inf)\'','\'(7.6-8.7]\'','\'(1.6-2]\'','\'(-inf-0.3]\'','\'(5.2-6.3]\'','\'(-inf-0.3]\'','\'(-inf-0.2]\'','\'(1.8-2.1]\'','\'(-inf-0.2]\'','\'(2.4-3.2]\'','\'(0.9-1.2]\'','\'(6.5-7.2]\'','\'(4.8-5.5]\'','\'(2008.8-2009.2]\'','\'(-inf-37]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',190000
RL,Pave,NA,IR2,HLS,AllPub,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,Flat,Tar&Grv,'Wd Sdng','Wd Sdng',None,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(281.7-inf)\'','\'(17636-33972]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-112.7]\'','\'(-inf-190.7]\'','\'(-inf-611]\'','\'(1745.7-2166.6]\'','\'(-inf-161.1]\'','\'(1612.4-2116.1]\'','\'(425.4-567.2]\'','\'(-inf-73.6]\'','\'(-inf-41.8]\'','\'(-inf-55.2]\'','\'(1954.2-1967.9]\'','\'(2004-inf)\'','\'(1809-inf)\'','\'(10.9-inf)\'','\'(1.6-2]\'','\'(0.9-1.2]\'','\'(8.5-9.6]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(1.8-2.1]\'','\'(-inf-0.2]\'','\'(3.2-4]\'','\'(0.9-1.2]\'','\'(6.5-7.2]\'','\'(6.9-7.6]\'','\'(2007.6-2008]\'','\'(-inf-37]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',242000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,NA,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(62.6-93.9]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(564.4-1128.8]\'','\'(-inf-112.7]\'','\'(190.7-381.4]\'','\'(611-1222]\'','\'(903.9-1324.8]\'','\'(-inf-161.1]\'','\'(1108.7-1612.4]\'','\'(425.4-567.2]\'','\'(-inf-73.6]\'','\'(-inf-41.8]\'','\'(-inf-55.2]\'','\'(1995.3-inf)\'','\'(1998-2004]\'','\'(1809-inf)\'','\'(7.6-8.7]\'','\'(1.6-2]\'','\'(-inf-0.3]\'','\'(4.1-5.2]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(1.8-2.1]\'','\'(-inf-0.2]\'','\'(1.6-2.4]\'','\'(0.9-1.2]\'','\'(6.5-7.2]\'','\'(4.8-5.5]\'','\'(2008.8-2009.2]\'','\'(-inf-37]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',184900
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Gd,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,New,Partial,'\'(62.6-93.9]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-112.7]\'','\'(762.8-953.5]\'','\'(1222-1833]\'','\'(1324.8-1745.7]\'','\'(483.3-644.4]\'','\'(1612.4-2116.1]\'','\'(850.8-992.6]\'','\'(-inf-73.6]\'','\'(83.6-125.4]\'','\'(-inf-55.2]\'','\'(1995.3-inf)\'','\'(2004-inf)\'','\'(1809-inf)\'','\'(7.6-8.7]\'','\'(2.8-3.2]\'','\'(-inf-0.3]\'','\'(6.3-7.4]\'','\'(-inf-0.3]\'','\'(-inf-0.2]\'','\'(1.8-2.1]\'','\'(0.8-1]\'','\'(2.4-3.2]\'','\'(0.9-1.2]\'','\'(6.5-7.2]\'','\'(4.8-5.5]\'','\'(-inf-2006.4]\'','\'(54-71]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',239799
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,Mn,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,NA,NA,NA,COD,Normal,'\'(-inf-31.3]\'','\'(17636-33972]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-112.7]\'','\'(953.5-1144.2]\'','\'(611-1222]\'','\'(903.9-1324.8]\'','\'(1127.7-1288.8]\'','\'(2116.1-2619.8]\'','\'(283.6-425.4]\'','\'(-inf-73.6]\'','\'(-inf-41.8]\'','\'(276-331.2]\'','\'(1926.8-1940.5]\'','\'(-inf-1956]\'','\'(1809-inf)\'','\'(5.4-6.5]\'','\'(0.8-1.2]\'','\'(1.8-2.1]\'','\'(9.6-10.7]\'','\'(-inf-0.3]\'','\'(-inf-0.2]\'','\'(1.8-2.1]\'','\'(-inf-0.2]\'','\'(3.2-4]\'','\'(0.9-1.2]\'','\'(6.5-7.2]\'','\'(6.9-7.6]\'','\'(2009.6-inf)\'','\'(54-71]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',244400
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,Gd,Rec,LwQ,GasA,TA,Y,SBrkr,TA,Typ,NA,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(31.3-62.6]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(564.4-1128.8]\'','\'(338.1-450.8]\'','\'(381.4-572.1]\'','\'(1222-1833]\'','\'(1324.8-1745.7]\'','\'(-inf-161.1]\'','\'(1612.4-2116.1]\'','\'(567.2-709]\'','\'(-inf-73.6]\'','\'(-inf-41.8]\'','\'(-inf-55.2]\'','\'(1967.9-1981.6]\'','\'(1974-1980]\'','\'(1809-inf)\'','\'(6.5-7.6]\'','\'(1.6-2]\'','\'(-inf-0.3]\'','\'(7.4-8.5]\'','\'(-inf-0.3]\'','\'(-inf-0.2]\'','\'(1.8-2.1]\'','\'(-inf-0.2]\'','\'(3.2-4]\'','\'(1.8-2.1]\'','\'(5.8-6.5]\'','\'(4.8-5.5]\'','\'(-inf-2006.4]\'','\'(88-105]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',150900
RL,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,BuiltIn,RFn,TA,TA,Y,NA,GdPrv,NA,WD,Normal,'\'(-inf-31.3]\'','\'(-inf-17636]\'','\'(160-320]\'','\'(564.4-1128.8]\'','\'(-inf-112.7]\'','\'(190.7-381.4]\'','\'(611-1222]\'','\'(903.9-1324.8]\'','\'(966.6-1127.7]\'','\'(1612.4-2116.1]\'','\'(283.6-425.4]\'','\'(-inf-73.6]\'','\'(-inf-41.8]\'','\'(-inf-55.2]\'','\'(1995.3-inf)\'','\'(1998-2004]\'','\'(1809-inf)\'','\'(5.4-6.5]\'','\'(1.6-2]\'','\'(0.9-1.2]\'','\'(7.4-8.5]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(1.8-2.1]\'','\'(0.8-1]\'','\'(2.4-3.2]\'','\'(0.9-1.2]\'','\'(6.5-7.2]\'','\'(4.8-5.5]\'','\'(2008.8-2009.2]\'','\'(54-71]\'','\'(-inf-52.8]\'','\'(152.4-203.2]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',214000
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,NA,NA,NA,NA,N,NA,NA,NA,Oth,Abnorml,'\'(31.3-62.6]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(1128.8-1693.2]\'','\'(-inf-112.7]\'','\'(-inf-190.7]\'','\'(1222-1833]\'','\'(1324.8-1745.7]\'','\'(-inf-161.1]\'','\'(1108.7-1612.4]\'','\'(-inf-141.8]\'','\'(294.4-368]\'','\'(-inf-41.8]\'','\'(-inf-55.2]\'','\'(1967.9-1981.6]\'','\'(1974-1980]\'','\'(-inf-201]\'','\'(7.6-8.7]\'','\'(-inf-0.4]\'','\'(-inf-0.3]\'','\'(7.4-8.5]\'','\'(1.8-2.1]\'','\'(-inf-0.2]\'','\'(1.8-2.1]\'','\'(-inf-0.2]\'','\'(3.2-4]\'','\'(1.8-2.1]\'','\'(3.7-4.4]\'','\'(2.7-3.4]\'','\'(2006.8-2007.2]\'','\'(88-105]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',150000
RL,Pave,NA,Reg,Low,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,Gable,CompShg,HdBoard,Plywood,None,TA,TA,CBlock,TA,TA,Av,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Attchd,Unf,TA,TA,P,NA,NA,NA,WD,Normal,'\'(93.9-125.2]\'','\'(17636-33972]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-112.7]\'','\'(1525.6-1716.3]\'','\'(1222-1833]\'','\'(1324.8-1745.7]\'','\'(-inf-161.1]\'','\'(1612.4-2116.1]\'','\'(567.2-709]\'','\'(-inf-73.6]\'','\'(-inf-41.8]\'','\'(-inf-55.2]\'','\'(1954.2-1967.9]\'','\'(1962-1968]\'','\'(1809-inf)\'','\'(5.4-6.5]\'','\'(1.6-2]\'','\'(-inf-0.3]\'','\'(7.4-8.5]\'','\'(-inf-0.3]\'','\'(-inf-0.2]\'','\'(1.8-2.1]\'','\'(-inf-0.2]\'','\'(3.2-4]\'','\'(1.8-2.1]\'','\'(4.4-5.1]\'','\'(3.4-4.1]\'','\'(2006.8-2007.2]\'','\'(88-105]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',143000
RL,Pave,NA,IR1,Lvl,NoSeWa,CulDSac,Gtl,Timber,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,GLQ,Rec,GasA,Gd,Y,FuseA,Gd,Typ,Gd,Basment,RFn,TA,TA,Y,NA,NA,NA,COD,Abnorml,'\'(-inf-31.3]\'','\'(-inf-17636]\'','\'(480-640]\'','\'(-inf-564.4]\'','\'(338.1-450.8]\'','\'(190.7-381.4]\'','\'(611-1222]\'','\'(1324.8-1745.7]\'','\'(-inf-161.1]\'','\'(1108.7-1612.4]\'','\'(425.4-567.2]\'','\'(-inf-73.6]\'','\'(83.6-125.4]\'','\'(-inf-55.2]\'','\'(1954.2-1967.9]\'','\'(1956-1962]\'','\'(1809-inf)\'','\'(-inf-2.1]\'','\'(1.6-2]\'','\'(0.9-1.2]\'','\'(6.3-7.4]\'','\'(-inf-0.3]\'','\'(0.8-1]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(2.4-3.2]\'','\'(0.9-1.2]\'','\'(5.8-6.5]\'','\'(5.5-6.2]\'','\'(2008.8-2009.2]\'','\'(-inf-37]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(220-264]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',137500
RM,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Hip,CompShg,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,TA,No,LwQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,MnWw,NA,WD,Normal,'\'(93.9-125.2]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(564.4-1128.8]\'','\'(-inf-112.7]\'','\'(-inf-190.7]\'','\'(611-1222]\'','\'(903.9-1324.8]\'','\'(483.3-644.4]\'','\'(1612.4-2116.1]\'','\'(425.4-567.2]\'','\'(-inf-73.6]\'','\'(-inf-41.8]\'','\'(220.8-276]\'','\'(1885.7-1899.4]\'','\'(1992-1998]\'','\'(1809-inf)\'','\'(8.7-9.8]\'','\'(1.6-2]\'','\'(-inf-0.3]\'','\'(6.3-7.4]\'','\'(-inf-0.3]\'','\'(-inf-0.2]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(1.6-2.4]\'','\'(0.9-1.2]\'','\'(4.4-5.1]\'','\'(5.5-6.2]\'','\'(2008.8-2009.2]\'','\'(37-54]\'','\'(105.6-158.4]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',124900
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,Gd,CBlock,TA,TA,Av,ALQ,BLQ,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(62.6-93.9]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(564.4-1128.8]\'','\'(225.4-338.1]\'','\'(-inf-190.7]\'','\'(611-1222]\'','\'(903.9-1324.8]\'','\'(-inf-161.1]\'','\'(1108.7-1612.4]\'','\'(709-850.8]\'','\'(73.6-147.2]\'','\'(-inf-41.8]\'','\'(-inf-55.2]\'','\'(1954.2-1967.9]\'','\'(1956-1962]\'','\'(1809-inf)\'','\'(2.1-3.2]\'','\'(0.8-1.2]\'','\'(0.9-1.2]\'','\'(5.2-6.3]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(2.4-3.2]\'','\'(0.9-1.2]\'','\'(4.4-5.1]\'','\'(5.5-6.2]\'','\'(-inf-2006.4]\'','\'(71-88]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',143000
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,NA,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(62.6-93.9]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-112.7]\'','\'(762.8-953.5]\'','\'(611-1222]\'','\'(903.9-1324.8]\'','\'(805.5-966.6]\'','\'(1612.4-2116.1]\'','\'(425.4-567.2]\'','\'(73.6-147.2]\'','\'(83.6-125.4]\'','\'(-inf-55.2]\'','\'(1995.3-inf)\'','\'(1998-2004]\'','\'(1809-inf)\'','\'(-inf-2.1]\'','\'(1.6-2]\'','\'(0.9-1.2]\'','\'(6.3-7.4]\'','\'(-inf-0.3]\'','\'(-inf-0.2]\'','\'(1.8-2.1]\'','\'(0.8-1]\'','\'(2.4-3.2]\'','\'(0.9-1.2]\'','\'(6.5-7.2]\'','\'(4.8-5.5]\'','\'(-inf-2006.4]\'','\'(54-71]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',192500
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(62.6-93.9]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(564.4-1128.8]\'','\'(-inf-112.7]\'','\'(-inf-190.7]\'','\'(611-1222]\'','\'(1324.8-1745.7]\'','\'(-inf-161.1]\'','\'(1108.7-1612.4]\'','\'(567.2-709]\'','\'(-inf-73.6]\'','\'(-inf-41.8]\'','\'(-inf-55.2]\'','\'(1967.9-1981.6]\'','\'(2004-inf)\'','\'(1809-inf)\'','\'(2.1-3.2]\'','\'(1.6-2]\'','\'(0.9-1.2]\'','\'(4.1-5.2]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(0.9-1.2]\'','\'(0.8-1]\'','\'(2.4-3.2]\'','\'(0.9-1.2]\'','\'(5.8-6.5]\'','\'(6.9-7.6]\'','\'(2009.6-inf)\'','\'(-inf-37]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',197500
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,GasA,Gd,Y,SBrkr,Gd,Typ,NA,Detchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(31.3-62.6]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(112.7-225.4]\'','\'(190.7-381.4]\'','\'(611-1222]\'','\'(-inf-903.9]\'','\'(-inf-161.1]\'','\'(-inf-1108.7]\'','\'(709-850.8]\'','\'(147.2-220.8]\'','\'(-inf-41.8]\'','\'(-inf-55.2]\'','\'(1940.5-1954.2]\'','\'(1998-2004]\'','\'(1809-inf)\'','\'(6.5-7.6]\'','\'(1.6-2]\'','\'(-inf-0.3]\'','\'(4.1-5.2]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(2.4-3.2]\'','\'(0.9-1.2]\'','\'(4.4-5.1]\'','\'(7.6-8.3]\'','\'(2006.8-2007.2]\'','\'(-inf-37]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',129000
RH,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,MnPrv,NA,WD,Abnorml,'\'(31.3-62.6]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(564.4-1128.8]\'','\'(-inf-112.7]\'','\'(-inf-190.7]\'','\'(611-1222]\'','\'(903.9-1324.8]\'','\'(-inf-161.1]\'','\'(-inf-1108.7]\'','\'(283.6-425.4]\'','\'(368-441.6]\'','\'(-inf-41.8]\'','\'(-inf-55.2]\'','\'(1954.2-1967.9]\'','\'(1962-1968]\'','\'(1809-inf)\'','\'(6.5-7.6]\'','\'(0.8-1.2]\'','\'(-inf-0.3]\'','\'(5.2-6.3]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(2.4-3.2]\'','\'(0.9-1.2]\'','\'(4.4-5.1]\'','\'(4.8-5.5]\'','\'(-inf-2006.4]\'','\'(-inf-37]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',119900
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,Gable,CompShg,WdShing,HdBoard,None,TA,Gd,CBlock,Gd,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,NA,Detchd,Fin,TA,TA,Y,NA,MnPrv,NA,WD,Normal,'\'(31.3-62.6]\'','\'(-inf-17636]\'','\'(-inf-160]\'','\'(564.4-1128.8]\'','\'(-inf-112.7]\'','\'(-inf-190.7]\'','\'(611-1222]\'','\'(-inf-903.9]\'','\'(-inf-161.1]\'','\'(-inf-1108.7]\'','\'(283.6-425.4]\'','\'(147.2-220.8]\'','\'(-inf-41.8]\'','\'(-inf-55.2]\'','\'(1967.9-1981.6]\'','\'(1998-2004]\'','\'(1809-inf)\'','\'(3.2-4.3]\'','\'(0.8-1.2]\'','\'(-inf-0.3]\'','\'(4.1-5.2]\'','\'(-inf-0.3]\'','\'(0.8-1]\'','\'(0.9-1.2]\'','\'(-inf-0.2]\'','\'(1.6-2.4]\'','\'(0.9-1.2]\'','\'(4.4-5.1]\'','\'(7.6-8.3]\'','\'(2008.8-2009.2]\'','\'(71-88]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',133900
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,LwQ,GasA,Ex,Y,SBrkr,TA,Min2,Po,Attchd,RFn,TA,TA,Y,NA,MnPrv,Shed,WD,Normal,'\'(-inf-31.3]\'','\'(-inf-17636]\'','\'(160-320]\'','\'(-inf-564.4]\'','\'(112.7-225.4]\'','\'(-inf-190.7]\'','\'(611-1222]\'','\'(903.9-1324.8]\'','\'(644.4-805.5]\'','\'(1612.4-2116.1]\'','\'(425.4-567.2]\'','\'(294.4-368]\'','\'(167.2-209]\'','\'(-inf-55.2]\'','\'(1967.9-1981.6]\'','\'(1968-1974]\'','\'(1809-inf)\'','\'(8.7-9.8]\'','\'(1.6-2]\'','\'(0.9-1.2]\'','\'(6.3-7.4]\'','\'(-inf-0.3]\'','\'(0.8-1]\'','\'(1.8-2.1]\'','\'(0.8-1]\'','\'(3.2-4]\'','\'(0.9-1.2]\'','\'(4.4-5.1]\'','\'(3.4-4.1]\'','\'(2007.6-2008]\'','\'(54-71]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',172000
RL,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,Flat,Tar&Grv,WdShing,Plywood,BrkFace,TA,TA,CBlock,Gd,Gd,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,NA,NA,NA,NA,Y,NA,NA,NA,WD,AdjLand,'\'(31.3-62.6]\'','\'(-inf-17636]\'','\'(160-320]\'','\'(564.4-1128.8]\'','\'(-inf-112.7]\'','\'(-inf-190.7]\'','\'(611-1222]\'','\'(903.9-1324.8]\'','\'(-inf-161.1]\'','\'(-inf-1108.7]\'','\'(-inf-141.8]\'','\'(-inf-73.6]\'','\'(-inf-41.8]\'','\'(-inf-55.2]\'','\'(1967.9-1981.6]\'','\'(1974-1980]\'','\'(-inf-201]\'','\'(9.8-10.9]\'','\'(-inf-0.4]\'','\'(-inf-0.3]\'','\'(-inf-4.1]\'','\'(-inf-0.3]\'','\'(1.8-inf)\'','\'(1.8-2.1]\'','\'(-inf-0.2]\'','\'(3.2-4]\'','\'(-inf-0.3]\'','\'(5.8-6.5]\'','\'(4.8-5.5]\'','\'(-inf-2006.4]\'','\'(88-105]\'','\'(-inf-52.8]\'','\'(-inf-50.8]\'','\'(-inf-44]\'','\'(-inf-64.8]\'','\'(-inf-1550]\'',127500
