MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,YearBuilt,YearRemodAdd,GarageYrBlt,MoSold,GarageCars,Fireplaces,TotRmsAbvGrd,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,OverallQual,OverallCond,YrSold,MSSubClass,LowQualFinSF,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Abnorml,0.217252,0.045997,0.1125,0.236357,0,0.141584,0.26252,0.266334,0,0.198332,0.465444,0.16712,0.263158,0,0.978102,0.933333,0.99801,0.181818,0.5,0.333333,0.454545,0.333333,0,0.666667,0.5,0.375,0.333333,0.571429,0.428571,0.75,0,0,0,0,0,0,220000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,0.255591,0.068162,0.1075,0.063962,0,0.315679,0.15761,0.114041,0.514587,0.235656,0.397743,0,0.229665,0,0.941606,0.85,0.995522,0.363636,0.5,0.333333,0.363636,0,0,0.666667,0.5,0.375,0.333333,0.571429,0.428571,0.5,0.235294,0,0.482283,0,0,0,231500
RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,BrkFace,None,TA,TA,PConc,NA,NA,NA,NA,NA,GasA,Gd,Y,FuseA,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,0.223642,0.069797,0,0,0,0,0,0.094797,0,0.054993,0.217207,0,0.107656,0,0.613139,0.1,0.973134,1,0.25,0,0.090909,0,0,0.333333,0,0.25,0.333333,0.285714,0.428571,0.5,0,0,0,0,0,0,97000
RL,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,SLvl,Gable,CompShg,'Wd Sdng','Wd Sdng',BrkFace,TA,TA,CBlock,TA,TA,Gd,Rec,ALQ,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,NA,GdWo,NA,WD,Normal,0.383387,0.110162,0.249375,0.119064,0.612245,0,0.222913,0.21359,0,0.154258,0.623413,0,0,0.456522,0.656934,0.2,0.990547,0.363636,0.5,0.333333,0.272727,0.333333,0,0.333333,0,0.375,0.333333,0.428571,0.428571,0.75,0.352941,0,0,0,0,0,176000
RL,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,Gd,Gd,Av,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,NA,GdWo,NA,WD,Normal,0.28115,0.043897,0.02875,0.089653,0,0,0.082815,0.1732,0,0.120508,0.346968,0.396739,0.028708,0,0.766423,0.75,0.98408,0.545455,0.5,0.333333,0.272727,0.333333,0,0.333333,0,0.375,0.333333,0.428571,0.714286,0,0.352941,0,0,0,0,0,151000
RM,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,TA,BrkTil,TA,TA,No,LwQ,ALQ,GasA,TA,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,0.159744,0.02571,0,0.04146,0.61402,0,0.151555,0.105251,0,0.141155,0.341326,0,0,0,0.416058,0.85,0.98209,0.272727,0.5,0,0.272727,0.333333,0,0.333333,0,0.375,0.333333,0.285714,0.714286,1,0.176471,0.738636,0,0,0,0,130000
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,Gd,TA,No,GLQ,LwQ,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,NA,GdPrv,NA,WD,Normal,0.249201,0.06605,0.13125,0.104181,0.202307,0.317777,0.232733,0.223093,0,0.1622,0.406206,0.375,0,0,0.79562,0.516667,0.985572,0.454545,0.5,0.333333,0.363636,0,0,0.666667,0,0.375,0.333333,0.428571,0.571429,0.5,0,0,0,0,0,0,175500
RL,Pave,NA,IR1,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,0.223642,0.060645,0,0.126506,0,0.046146,0.13126,0.07579,0.440099,0.179869,0.291255,0.129076,0.179426,0,0.912409,0.783333,0.993532,0.454545,0.5,0.333333,0.454545,0.333333,0,0.666667,0.5,0.375,0.333333,0.428571,0.428571,0,0.235294,0,0,0,0,0,185000
RL,Pave,NA,Reg,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,TA,PConc,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,0.191693,0.043462,0,0.066974,0,0.179339,0.11784,0.135187,0.446927,0.315068,0.169252,0.355978,0.057416,0,0.489051,0.783333,0.964677,0.545455,0.25,0.333333,0.454545,0,0,0.666667,0.5,0.5,0.333333,0.285714,0.857143,0.5,0.323529,0.795455,0,0,0,0,179500
RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Fin,Ex,Ex,Y,NA,NA,NA,WD,Normal,0.226837,0.03428,0,0.071403,0.110914,0.111169,0.121113,0.070088,0,0.034346,0.651622,0,0.059809,0,0.49635,0.083333,0.978109,0.090909,0.25,0.333333,0.090909,0,0,0.333333,0,0.25,0.333333,0.285714,0.571429,0.5,0.058824,0,0,0,0,0,120500
RL,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,Gd,CBlock,TA,Gd,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Fa,Attchd,RFn,TA,Gd,Y,NA,GdPrv,NA,WD,Normal,0,0.040506,0.10875,0.133062,0,0.205558,0.18707,0.149679,0,0.100854,0.35543,0.502717,0.07177,0,0.759124,0.433333,0.988557,0.363636,0.25,0.333333,0.272727,0.333333,0,0.333333,0.5,0.375,0.333333,0.428571,0.714286,0.25,0,0,0,0,0,0,148000
RL,Pave,NA,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,Flat,Membran,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,Gd,LwQ,GLQ,GasA,Ex,Y,SBrkr,TA,Mod,TA,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,0.233227,0.231415,0,0.040043,0.943212,0.050341,0.226678,0.209076,0,0.150486,0.309591,0.110054,0,0,0.59854,0.916667,0.972139,0.272727,0.5,0.666667,0.181818,0.333333,0,0.333333,0,0.25,0.333333,0.571429,0.714286,0.5,0,0,0,0,0,0,241500
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,'Wd Sdng','Wd Sdng',BrkCmn,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,Gd,Y,SBrkr,TA,Min1,Gd,Attchd,RFn,TA,TA,Y,NA,MnPrv,NA,WD,Normal,0.255591,0.050808,0.114375,0.109851,0.550133,0,0.202946,0.272986,0,0.203891,0.238364,0.392663,0,0,0.627737,0.633333,0.974129,0.272727,0.25,0.333333,0.272727,0.333333,0,0.666667,0,0.375,0.333333,0.428571,0.571429,0.75,0,0,0,0,0,0,139000
RL,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,ImStucc,None,TA,TA,CBlock,TA,TA,Gd,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,0.242812,0.042936,0,0.09674,0,0.141584,0.133552,0.079116,0,0.04189,0.186178,0.228261,0,0,0.80292,0.533333,0.98607,0.454545,0.25,0,0.181818,0,0,0.333333,0,0.25,0.333333,0.285714,0.714286,0.25,0,0,0,0,0,0,124500
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,'Wd Sdng','Wd Sdng',None,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,GasW,Gd,N,SBrkr,Ex,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,0.175719,0.036508,0,0,0,0.499213,0.15581,0.111428,0.369957,0.187215,0.473907,0.100543,0,0,0.386861,0.95,0.98408,0.818182,0.5,0,0.181818,0,0,0.666667,0.5,0.375,0.333333,0.571429,0.714286,0.75,0.176471,0,0,0.327273,0,0,205000
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,0.412141,0.048335,0,0,0,0.818039,0.255319,0.25588,0,0.189597,0.40409,0.13587,0.358852,0,0.956204,0.883333,0.996517,0.272727,0.5,0,0.363636,0,0,0.666667,0,0.375,0.333333,0.571429,0.428571,1,0,0,0,0,0,0,201000
RL,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,0.447284,0.109194,0,0.021262,0,0.390142,0.141408,0.09052,0,0.051419,0.282087,0,0,0,0.576642,0.016667,0.970647,0.454545,0.5,0,0.090909,0,0,0.333333,0,0.25,0.333333,0.142857,0.428571,1,0,0,0,0,0,0,141000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,Hip,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,0.265176,0.053287,0.186875,0.069454,0,0.402727,0.189853,0.159895,0.537554,0.281318,0.356135,0.391304,0.279904,0,0.766423,0.45,0.983582,0.181818,0.5,0.333333,0.454545,0,0,0.666667,0.5,0.5,0.333333,0.571429,0.428571,0.5,0.235294,0,0,0,0,0,192000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,Gd,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,0.261981,0.061135,0.2125,0.074592,0,0.202412,0.132079,0.16441,0.500931,0.273377,0.405501,0,0.200957,0,0.854015,0.65,0.989552,0,0.5,0.333333,0.363636,0,0,0.666667,0.5,0.375,0.333333,0.571429,0.571429,0.25,0.235294,0,0.385827,0,0,0,228500
FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,NA,Attchd,Fin,TA,TA,Y,NA,NA,NA,New,Partial,0.191693,0.036117,0.0425,0.160347,0,0.187205,0.206547,0.18508,0,0.130435,0.403385,0,0.287081,0,0.978102,0.933333,0.99801,0.363636,0.5,0,0.181818,0,0,0.666667,0,0.25,0.333333,0.428571,0.428571,0,0,0,0,0,0,0,185000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,NA,NA,NA,ConLw,Normal,0.108626,0.023035,0.10375,0.16017,0,0.214997,0.215057,0.197434,0,0.140758,0.441467,0.233696,0.148325,0,0.985401,0.966667,0.999005,0.272727,0.5,0.333333,0.272727,0.333333,0,0.666667,0,0.25,0.333333,0.571429,0.428571,0.75,0.588235,0,0,0,0,0,207500
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,New,Partial,0.236422,0.050881,0.045,0,0,0.769795,0.240262,0.234022,0,0.171332,0.633286,0.285326,0.358852,0,0.992701,0.983333,0.999005,1,0.75,0.333333,0.272727,0,0,0.666667,0,0.375,0.333333,0.714286,0.428571,0.75,0,0,0,0,0,0,244600
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,ImStucc,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,0.159744,0.041087,0,0.076187,0,0.60042,0.257774,0.259444,0,0.192575,0.373061,0,0,0.094203,0.875912,0.7,0.991045,0.545455,0.5,0,0.181818,0.333333,0,0.666667,0,0.25,0.333333,0.428571,0.428571,0.25,0.588235,0,0,0,0,0,179200
FV,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Detchd,RFn,TA,TA,Y,NA,NA,NA,New,Partial,0.111821,0.018064,0,0,0,0.32774,0.102291,0.033737,0.387958,0.128052,0.372355,0,0.129187,0,0.978102,0.95,0.99801,0.454545,0.5,0,0.181818,0,0,0.666667,0.5,0.25,0.333333,0.571429,0.428571,0.25,0.823529,0,0,0,0,0,164700
RL,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,NA,GdPrv,NA,WD,Normal,0.246006,0.051947,0,0.106308,0,0.163608,0.149264,0.143027,0.402855,0.224141,0.310296,0,0,0,0.656934,0.516667,0.976119,0.454545,0.5,0.333333,0.363636,0,0,0.333333,0.5,0.375,0.333333,0.428571,0.714286,0,0.176471,0,0,0.290909,0,0,159000
RL,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,NA,NA,NA,NA,Y,NA,NA,NA,WD,Normal,0,0.041779,0,0.108788,0,0.12795,0.140426,0.089095,0,0.050228,0,0,0,0,0.722628,0.35,0,0.454545,0,0,0.181818,0,0,0.333333,0,0.375,0.333333,0.142857,0.285714,0,0,0,0,0,0,0,88000
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,MnPrv,NA,WD,Normal,0,0.052149,0.019375,0.079731,0,0.226534,0.144354,0.099073,0,0.058567,0.197461,0,0,0,0.693431,0.283333,0.9801,0.090909,0.25,0,0.181818,0,0,0.333333,0,0.375,0.333333,0.285714,0.428571,1,0,0,0,0,0,0,122000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,2Story,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,0.191693,0.045482,0,0,0,0.36602,0.114239,0.051081,0.433271,0.157038,0.270804,0,0,0,0.313869,0.883333,0.996517,0.545455,0.25,0,0.363636,0,0,0.333333,0,0.375,0.333333,0.428571,0.714286,0.25,0.294118,0,0,0.588636,0,0,153575
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,Gd,TA,Y,NA,NA,NA,New,Partial,0.383387,0.087604,0,0,0,0.56581,0.176596,0.141601,0.521415,0.26087,0.483075,0,0.12201,0,0.978102,0.933333,0.99801,0.545455,0.5,0.333333,0.454545,0,0,0.666667,0.5,0.375,0.333333,0.714286,0.428571,0,0.235294,0,0,0,0,0,233230
RL,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,Fa,PConc,TA,Fa,No,Rec,Unf,GasA,Ex,N,SBrkr,Fa,Typ,NA,NA,NA,NA,NA,N,NA,NA,NA,WD,Normal,0.175719,0.026855,0,0.037208,0,0.298899,0.12766,0.107627,0.484171,0.220568,0,0,0.440191,0,0.291971,0.833333,0,0.181818,0,0,0.545455,0.333333,0,0.666667,0,0.75,0.333333,0.285714,0.571429,0.5,1,0,0,0,0,0,135900
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Gd,Y,SBrkr,TA,Min2,Gd,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,0.191693,0.061882,0,0.051736,0,0.249607,0.125696,0.157995,0.352576,0.220568,0.198166,0,0,0,0.562044,0.966667,0.969652,0,0.25,0.333333,0.454545,0,0,0.333333,0.5,0.375,0.333333,0.285714,0.285714,0.75,0.176471,0,0,0.363636,0,0,131000
RL,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Fa,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,0,0.094019,0.02125,0.140858,0,0,0.130115,0.234022,0.493482,0.329164,0.380113,0,0.598086,0,0.766423,0.733333,0.983582,0.181818,0.5,0.333333,0.545455,0.333333,0,0.666667,0.5,0.375,0.333333,0.571429,0.714286,0,0.235294,0,0,0,0,0,235000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,Stone,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,0.255591,0.050808,0.14875,0.227675,0,0.068694,0.231751,0.275837,0,0.206274,0.294781,0.149457,0,0,0.591241,0.05,0.971642,0.818182,0.5,0.666667,0.363636,0.333333,0,0.333333,0,0.375,0.333333,0.428571,0.428571,0.75,0,0,0,0,0,0,167000
RL,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,GdPrv,NA,WD,Normal,0.118211,0.040628,0,0.14511,0,0.096487,0.164157,0.123545,0,0.079015,0.414669,0.163043,0,0,0.817518,0.566667,0.987065,0.181818,0.5,0,0.272727,0.333333,0,0.333333,0,0.375,0.333333,0.428571,0.571429,0,0.352941,0,0,0,0,0,142500
RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,FuseA,TA,Typ,NA,Attchd,Unf,TA,TA,Y,NA,MnPrv,NA,WD,Normal,0.239617,0.075967,0,0.074415,0,0.256948,0.148936,0.101449,0.402235,0.1892,0.198872,0.392663,0,0,0.569343,0,0.970149,0.454545,0.25,0,0.272727,0,0,0.333333,0.5,0.5,0.333333,0.285714,0.428571,0.25,0.176471,0,0,0,0,0,152000
FV,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Detchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,0.210863,0.037335,1,0.114989,0,0.170949,0.159574,0.116892,0.605214,0.267024,0.406206,0,0.023923,0,0.912409,0.8,0.993532,0.454545,0.5,0.333333,0.363636,0,0,0.666667,0.5,0.375,0.333333,0.571429,0.428571,0.25,0.235294,0,0,0.45,0,0,239000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Mansard,CompShg,HdBoard,AsphShn,BrkFace,Gd,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,0.28754,0.063663,0.228125,0.068037,0.15528,0.074987,0.114894,0.132573,0.435754,0.225928,0.380113,0.304348,0,0,0.70073,0.3,0.979104,0.454545,0.5,0.333333,0.363636,0,0.5,0.333333,1,0.375,0.333333,0.428571,0.571429,0.25,0.235294,0,0,0,0,0,175000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,NA,GdPrv,NA,WD,Family,0.255591,0.077742,0,0,0,0.572627,0.178723,0.158945,0,0.108596,0.211566,0,0.086124,0,0.569343,0.9,0.970149,0.636364,0.25,0.333333,0.272727,0,0.5,0.333333,0,0.375,0.333333,0.428571,0.857143,0.75,0,0,0,0,0,0,158500
RL,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,2fmCon,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,0.28754,0.088455,0.035,0.149008,0,0.1699,0.190671,0.202661,0,0.145126,0.264457,0,0,0,0.591241,0.05,0.971642,0.454545,0.25,0.666667,0.181818,0.333333,0,0.333333,0,0.25,0.333333,0.285714,0.428571,0,1,0,0,0,0,0,157000
RL,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,0.376997,0.07593,0.09375,0,0,0.808076,0.252209,0.251366,0,0.185825,0.594499,0.63587,0.19378,0,0.941606,0.866667,0.995522,0,0.75,0.333333,0.272727,0,0,0.666667,0,0.375,0.333333,0.571429,0.428571,0,0,0,0,0,0,0,205000
RL,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Attchd,Unf,TA,TA,Y,NA,GdWo,NA,WD,Abnorml,0.223642,0.052032,0,0.158398,0,0,0.146318,0.097648,0,0.057375,0.389281,0.347826,0,0,0.729927,0.366667,0.982587,0.545455,0.5,0,0.181818,0.333333,0,0.333333,0,0.375,0.333333,0.285714,0.714286,0,0,0,0,0,0,0,149900
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,Gable,CompShg,HdBoard,Plywood,BrkFace,Gd,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,0.370607,0.074523,0.15375,0.124026,0,0,0.114566,0.151818,0.695841,0.325194,0.526093,0.172554,0.105263,0.405797,0.861314,0.683333,0.99005,0.454545,0.75,0.333333,0.454545,0.333333,0,0.666667,0.5,0.5,0.333333,0.571429,0.428571,0.25,0.235294,0,0,0,0,0,225000
