MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,YearBuilt,YearRemodAdd,GarageYrBlt,MoSold,GarageCars,Fireplaces,TotRmsAbvGrd,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,OverallQual,OverallCond,YrSold,MSSubClass,LowQualFinSF,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice
RL,Pave,NA,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,Flat,Membran,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,Gd,LwQ,GLQ,GasA,Ex,Y,SBrkr,TA,Mod,TA,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(50.2-79.4]\'','\'(22694.5-44089]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(1031.8-1179.2]\'','\'(-inf-233.6]\'','\'(1222-1833]\'','\'(1205.6-1641.4]\'','\'(-inf-206.5]\'','\'(864.8-1395.6]\'','\'(425.4-567.2]\'','\'(-inf-85.7]\'','\'(-inf-54.7]\'','\'(-inf-55.2]\'','\'(1941-1954.8]\'','\'(2004-inf)\'','\'(1944-1955]\'',4,2,2,5,1,0,1,0,2,1,7,7,2008,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',241500
RL,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(79.4-108.6]\'','\'(-inf-22694.5]\'','\'(320-480]\'','\'(-inf-564.4]\'','\'(-inf-147.4]\'','\'(467.2-700.8]\'','\'(611-1222]\'','\'(769.8-1205.6]\'','\'(1032.5-1239]\'','\'(1926.4-2457.2]\'','\'(567.2-709]\'','\'(85.7-171.4]\'','\'(54.7-109.4]\'','\'(-inf-55.2]\'','\'(1996.2-inf)\'','\'(2004-inf)\'','\'(1988-1999]\'',4,3,1,9,0,0,2,1,4,1,8,7,2010,60,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',290000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,'Wd Sdng','Wd Sdng',BrkCmn,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,Gd,Y,SBrkr,TA,Min1,Gd,Attchd,RFn,TA,TA,Y,NA,MnPrv,NA,WD,Normal,'\'(79.4-108.6]\'','\'(-inf-22694.5]\'','\'(160-320]\'','\'(564.4-1128.8]\'','\'(589.6-737]\'','\'(-inf-233.6]\'','\'(1222-1833]\'','\'(1205.6-1641.4]\'','\'(-inf-206.5]\'','\'(1395.6-1926.4]\'','\'(283.6-425.4]\'','\'(257.1-342.8]\'','\'(-inf-54.7]\'','\'(-inf-55.2]\'','\'(1954.8-1968.6]\'','\'(1986-1992]\'','\'(1955-1966]\'',4,1,1,6,1,0,2,0,3,1,6,6,2009,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',139000
RL,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,ImStucc,None,TA,TA,CBlock,TA,TA,Gd,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(50.2-79.4]\'','\'(-inf-22694.5]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-147.4]\'','\'(233.6-467.2]\'','\'(611-1222]\'','\'(769.8-1205.6]\'','\'(-inf-206.5]\'','\'(-inf-864.8]\'','\'(141.8-283.6]\'','\'(85.7-171.4]\'','\'(-inf-54.7]\'','\'(-inf-55.2]\'','\'(1968.6-1982.4]\'','\'(1980-1986]\'','\'(1977-1988]\'',6,1,0,5,0,0,1,0,2,1,5,7,2007,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',124500
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,'Wd Sdng','Wd Sdng',None,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,GasW,Gd,N,SBrkr,Ex,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(50.2-79.4]\'','\'(-inf-22694.5]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-147.4]\'','\'(934.4-1168]\'','\'(611-1222]\'','\'(769.8-1205.6]\'','\'(413-619.5]\'','\'(1395.6-1926.4]\'','\'(567.2-709]\'','\'(-inf-85.7]\'','\'(-inf-54.7]\'','\'(-inf-55.2]\'','\'(1913.4-1927.2]\'','\'(2004-inf)\'','\'(1977-1988]\'',10,2,0,5,0,0,2,1,3,1,7,7,2009,50,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(96-144]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',205000
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(108.6-137.8]\'','\'(-inf-22694.5]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-147.4]\'','\'(1401.6-1635.2]\'','\'(1222-1833]\'','\'(1205.6-1641.4]\'','\'(-inf-206.5]\'','\'(1395.6-1926.4]\'','\'(567.2-709]\'','\'(85.7-171.4]\'','\'(109.4-164.1]\'','\'(-inf-55.2]\'','\'(1996.2-inf)\'','\'(1998-2004]\'','\'(1999-inf)\'',4,2,0,7,0,0,2,0,3,1,7,5,2010,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',201000
RL,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(137.8-167]\'','\'(-inf-22694.5]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-147.4]\'','\'(700.8-934.4]\'','\'(611-1222]\'','\'(769.8-1205.6]\'','\'(-inf-206.5]\'','\'(-inf-864.8]\'','\'(283.6-425.4]\'','\'(-inf-85.7]\'','\'(-inf-54.7]\'','\'(-inf-55.2]\'','\'(1941-1954.8]\'','\'(-inf-1956]\'','\'(1944-1955]\'',6,2,0,4,0,0,1,0,2,1,4,5,2010,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',141000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Ex,Attchd,Fin,TA,TA,Y,NA,NA,NA,New,Partial,'\'(79.4-108.6]\'','\'(-inf-22694.5]\'','\'(160-320]\'','\'(-inf-564.4]\'','\'(-inf-147.4]\'','\'(2102.4-inf)\'','\'(1833-2444]\'','\'(2077.2-2513]\'','\'(-inf-206.5]\'','\'(1926.4-2457.2]\'','\'(709-850.8]\'','\'(85.7-171.4]\'','\'(54.7-109.4]\'','\'(-inf-55.2]\'','\'(1996.2-inf)\'','\'(2004-inf)\'','\'(1999-inf)\'',5,3,1,8,0,0,2,1,3,1,9,5,2007,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(96-144]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',415298
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,Hip,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(79.4-108.6]\'','\'(-inf-22694.5]\'','\'(160-320]\'','\'(-inf-564.4]\'','\'(-inf-147.4]\'','\'(700.8-934.4]\'','\'(611-1222]\'','\'(769.8-1205.6]\'','\'(826-1032.5]\'','\'(1926.4-2457.2]\'','\'(425.4-567.2]\'','\'(257.1-342.8]\'','\'(109.4-164.1]\'','\'(-inf-55.2]\'','\'(1968.6-1982.4]\'','\'(1974-1980]\'','\'(1966-1977]\'',3,2,1,8,0,0,2,1,4,1,7,5,2008,60,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',192000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,Gd,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(79.4-108.6]\'','\'(-inf-22694.5]\'','\'(320-480]\'','\'(-inf-564.4]\'','\'(-inf-147.4]\'','\'(233.6-467.2]\'','\'(611-1222]\'','\'(769.8-1205.6]\'','\'(619.5-826]\'','\'(1926.4-2457.2]\'','\'(567.2-709]\'','\'(-inf-85.7]\'','\'(54.7-109.4]\'','\'(-inf-55.2]\'','\'(1982.4-1996.2]\'','\'(1986-1992]\'','\'(1988-1999]\'',1,2,1,7,0,0,2,1,3,1,7,6,2007,60,'\'(-inf-57.2]\'','\'(152.4-203.2]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',228500
FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,NA,Attchd,Fin,TA,TA,Y,NA,NA,NA,New,Partial,'\'(50.2-79.4]\'','\'(-inf-22694.5]\'','\'(-inf-160]\'','\'(564.4-1128.8]\'','\'(-inf-147.4]\'','\'(233.6-467.2]\'','\'(1222-1833]\'','\'(1205.6-1641.4]\'','\'(-inf-206.5]\'','\'(864.8-1395.6]\'','\'(567.2-709]\'','\'(-inf-85.7]\'','\'(109.4-164.1]\'','\'(-inf-55.2]\'','\'(1996.2-inf)\'','\'(2004-inf)\'','\'(1999-inf)\'',5,2,0,5,0,0,2,0,2,1,6,5,2006,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',185000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,NA,NA,NA,ConLw,Normal,'\'(-inf-50.2]\'','\'(-inf-22694.5]\'','\'(160-320]\'','\'(564.4-1128.8]\'','\'(-inf-147.4]\'','\'(233.6-467.2]\'','\'(1222-1833]\'','\'(1205.6-1641.4]\'','\'(-inf-206.5]\'','\'(864.8-1395.6]\'','\'(567.2-709]\'','\'(171.4-257.1]\'','\'(54.7-109.4]\'','\'(-inf-55.2]\'','\'(1996.2-inf)\'','\'(2004-inf)\'','\'(1999-inf)\'',4,2,1,6,1,0,2,0,2,1,7,5,2009,120,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',207500
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,New,Partial,'\'(50.2-79.4]\'','\'(-inf-22694.5]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-147.4]\'','\'(1401.6-1635.2]\'','\'(1222-1833]\'','\'(1205.6-1641.4]\'','\'(-inf-206.5]\'','\'(1395.6-1926.4]\'','\'(850.8-992.6]\'','\'(171.4-257.1]\'','\'(109.4-164.1]\'','\'(-inf-55.2]\'','\'(1996.2-inf)\'','\'(2004-inf)\'','\'(1999-inf)\'',12,3,1,6,0,0,2,0,3,1,8,5,2009,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',244600
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,ImStucc,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(-inf-50.2]\'','\'(-inf-22694.5]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-147.4]\'','\'(934.4-1168]\'','\'(1222-1833]\'','\'(1205.6-1641.4]\'','\'(-inf-206.5]\'','\'(1395.6-1926.4]\'','\'(425.4-567.2]\'','\'(-inf-85.7]\'','\'(-inf-54.7]\'','\'(-inf-55.2]\'','\'(1982.4-1996.2]\'','\'(1986-1992]\'','\'(1988-1999]\'',7,2,0,5,1,0,2,0,2,1,6,5,2007,120,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',179200
FV,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Detchd,RFn,TA,TA,Y,NA,NA,NA,New,Partial,'\'(-inf-50.2]\'','\'(-inf-22694.5]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-147.4]\'','\'(467.2-700.8]\'','\'(611-1222]\'','\'(-inf-769.8]\'','\'(619.5-826]\'','\'(864.8-1395.6]\'','\'(425.4-567.2]\'','\'(-inf-85.7]\'','\'(-inf-54.7]\'','\'(-inf-55.2]\'','\'(1996.2-inf)\'','\'(2004-inf)\'','\'(1999-inf)\'',6,2,0,5,0,0,2,1,2,1,7,5,2007,160,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',164700
RL,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,NA,GdPrv,NA,WD,Normal,'\'(50.2-79.4]\'','\'(-inf-22694.5]\'','\'(-inf-160]\'','\'(564.4-1128.8]\'','\'(-inf-147.4]\'','\'(233.6-467.2]\'','\'(611-1222]\'','\'(769.8-1205.6]\'','\'(619.5-826]\'','\'(1395.6-1926.4]\'','\'(425.4-567.2]\'','\'(-inf-85.7]\'','\'(-inf-54.7]\'','\'(-inf-55.2]\'','\'(1954.8-1968.6]\'','\'(1980-1986]\'','\'(1955-1966]\'',6,2,1,7,0,0,1,1,3,1,6,7,2006,50,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(96-144]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',159000
RL,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,NA,NA,NA,NA,Y,NA,NA,NA,WD,Normal,?,'\'(-inf-22694.5]\'','\'(-inf-160]\'','\'(564.4-1128.8]\'','\'(-inf-147.4]\'','\'(233.6-467.2]\'','\'(611-1222]\'','\'(769.8-1205.6]\'','\'(-inf-206.5]\'','\'(-inf-864.8]\'','\'(-inf-141.8]\'','\'(-inf-85.7]\'','\'(-inf-54.7]\'','\'(-inf-55.2]\'','\'(1968.6-1982.4]\'','\'(1968-1974]\'',?,6,0,0,5,0,0,1,0,3,1,4,4,2006,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',88000
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,MnPrv,NA,WD,Normal,?,'\'(-inf-22694.5]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-147.4]\'','\'(233.6-467.2]\'','\'(611-1222]\'','\'(769.8-1205.6]\'','\'(-inf-206.5]\'','\'(864.8-1395.6]\'','\'(141.8-283.6]\'','\'(-inf-85.7]\'','\'(-inf-54.7]\'','\'(-inf-55.2]\'','\'(1954.8-1968.6]\'','\'(1962-1968]\'','\'(1966-1977]\'',2,1,0,5,0,0,1,0,3,1,5,5,2010,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',122000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,2Story,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(50.2-79.4]\'','\'(-inf-22694.5]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-147.4]\'','\'(467.2-700.8]\'','\'(611-1222]\'','\'(-inf-769.8]\'','\'(619.5-826]\'','\'(1395.6-1926.4]\'','\'(283.6-425.4]\'','\'(-inf-85.7]\'','\'(-inf-54.7]\'','\'(-inf-55.2]\'','\'(1913.4-1927.2]\'','\'(1998-2004]\'','\'(1999-inf)\'',7,1,0,7,0,0,1,0,3,1,6,7,2007,70,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(240-288]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',153575
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,Gd,TA,Y,NA,NA,NA,New,Partial,'\'(108.6-137.8]\'','\'(-inf-22694.5]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-147.4]\'','\'(934.4-1168]\'','\'(611-1222]\'','\'(769.8-1205.6]\'','\'(826-1032.5]\'','\'(1395.6-1926.4]\'','\'(567.2-709]\'','\'(-inf-85.7]\'','\'(-inf-54.7]\'','\'(-inf-55.2]\'','\'(1996.2-inf)\'','\'(2004-inf)\'','\'(1999-inf)\'',7,2,1,8,0,0,2,1,3,1,8,5,2006,60,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',233230
RL,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,Fa,PConc,TA,Fa,No,Rec,Unf,GasA,Ex,N,SBrkr,Fa,Typ,NA,NA,NA,NA,NA,N,NA,NA,NA,WD,Normal,'\'(50.2-79.4]\'','\'(-inf-22694.5]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-147.4]\'','\'(467.2-700.8]\'','\'(611-1222]\'','\'(769.8-1205.6]\'','\'(619.5-826]\'','\'(1395.6-1926.4]\'','\'(-inf-141.8]\'','\'(-inf-85.7]\'','\'(164.1-218.8]\'','\'(-inf-55.2]\'','\'(1899.6-1913.4]\'','\'(1998-2004]\'',?,3,0,0,9,1,0,2,0,6,1,5,6,2008,190,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',135900
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Gd,Y,SBrkr,TA,Min2,Gd,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(50.2-79.4]\'','\'(-inf-22694.5]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-147.4]\'','\'(467.2-700.8]\'','\'(611-1222]\'','\'(769.8-1205.6]\'','\'(413-619.5]\'','\'(1395.6-1926.4]\'','\'(141.8-283.6]\'','\'(-inf-85.7]\'','\'(-inf-54.7]\'','\'(-inf-55.2]\'','\'(1941-1954.8]\'','\'(2004-inf)\'','\'(1944-1955]\'',1,1,1,8,0,0,1,1,3,1,5,4,2009,50,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(144-192]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',131000
RL,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Fa,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,?,'\'(-inf-22694.5]\'','\'(-inf-160]\'','\'(564.4-1128.8]\'','\'(-inf-147.4]\'','\'(-inf-233.6]\'','\'(611-1222]\'','\'(1205.6-1641.4]\'','\'(619.5-826]\'','\'(1926.4-2457.2]\'','\'(425.4-567.2]\'','\'(-inf-85.7]\'','\'(218.8-273.5]\'','\'(-inf-55.2]\'','\'(1968.6-1982.4]\'','\'(1992-1998]\'','\'(1966-1977]\'',3,2,1,9,1,0,2,1,3,1,7,7,2006,60,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',235000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,Stone,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(79.4-108.6]\'','\'(-inf-22694.5]\'','\'(160-320]\'','\'(1128.8-1693.2]\'','\'(-inf-147.4]\'','\'(-inf-233.6]\'','\'(1222-1833]\'','\'(1641.4-2077.2]\'','\'(-inf-206.5]\'','\'(1395.6-1926.4]\'','\'(283.6-425.4]\'','\'(85.7-171.4]\'','\'(-inf-54.7]\'','\'(-inf-55.2]\'','\'(1941-1954.8]\'','\'(-inf-1956]\'','\'(1944-1955]\'',10,2,2,7,1,0,1,0,3,1,6,5,2009,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',167000
RL,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,GdPrv,NA,WD,Normal,'\'(-inf-50.2]\'','\'(-inf-22694.5]\'','\'(-inf-160]\'','\'(564.4-1128.8]\'','\'(-inf-147.4]\'','\'(-inf-233.6]\'','\'(611-1222]\'','\'(769.8-1205.6]\'','\'(-inf-206.5]\'','\'(864.8-1395.6]\'','\'(567.2-709]\'','\'(85.7-171.4]\'','\'(-inf-54.7]\'','\'(-inf-55.2]\'','\'(1982.4-1996.2]\'','\'(1980-1986]\'','\'(1977-1988]\'',3,2,0,6,1,0,1,0,3,1,6,6,2006,80,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',142500
RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,FuseA,TA,Typ,NA,Attchd,Unf,TA,TA,Y,NA,MnPrv,NA,WD,Normal,'\'(50.2-79.4]\'','\'(-inf-22694.5]\'','\'(-inf-160]\'','\'(-inf-564.4]\'','\'(-inf-147.4]\'','\'(467.2-700.8]\'','\'(611-1222]\'','\'(769.8-1205.6]\'','\'(619.5-826]\'','\'(1395.6-1926.4]\'','\'(141.8-283.6]\'','\'(257.1-342.8]\'','\'(-inf-54.7]\'','\'(-inf-55.2]\'','\'(1941-1954.8]\'','\'(-inf-1956]\'','\'(1944-1955]\'',6,1,0,6,0,0,1,1,4,1,5,5,2007,50,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',152000
