MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,YearBuilt,YearRemodAdd,GarageYrBlt,MoSold,GarageCars,Fireplaces,TotRmsAbvGrd,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,OverallQual,OverallCond,YrSold,MSSubClass,LowQualFinSF,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,Gd,TA,No,GLQ,LwQ,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,NA,GdPrv,NA,WD,Normal,0.1952054795,0.0504335226,0.13125,0.1041814316,0.1546811398,0.2594178082,0.2327332242,0.2496558054,0,0.2049736247,0.4062059238,0.3220536756,0,0,0.7898550725,0.5166666667,0.7363636364,6,0.5,0.3333333333,0.4166666667,0,0,0.6666666667,0,0.375,0.3333333333,6,6,0.5,20,0,0,0,0,0,0.1952506596
RL,Pave,NA,IR1,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,0.1678082192,0.0463062937,0,0.1265060241,0,0.0376712329,0.1312602291,0.1073887104,0.3433414044,0.2217407687,0.2912552891,0.1108518086,0.1371115174,0,0.9057971014,0.7833333333,0.8818181818,6,0.5,0.3333333333,0.5,0.3333333333,0,0.6666666667,0.5,0.375,0.3333333333,6,5,0,60,0,0,0,0,0,0.2084432718
RL,Pave,NA,Reg,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,TA,PConc,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,0.1335616438,0.0331860992,0,0.0669737775,0,0.1464041096,0.1178396072,0.1647544745,0.3486682809,0.350037679,0.1692524683,0.3057176196,0.0438756856,0,0.4855072464,0.7833333333,0.3545454545,7,0.25,0.3333333333,0.5,0,0,0.6666666667,0.5,0.5,0.3333333333,5,8,0.5,75,0.7342657343,0,0,0,0,0.2008054437
RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Fin,Ex,Ex,Y,NA,NA,NA,WD,Normal,0.1712328767,0.0261749515,0,0.0714032601,0.0848032564,0.0907534247,0.1211129296,0.1018815971,0,0.0836473248,0.6516220028,0,0.0457038391,0,0.4927536232,0.0833333333,0.6,2,0.25,0.3333333333,0.1666666667,0,0,0.3333333333,0,0.25,0.3333333333,5,6,0.5,30,0,0,0,0,0,0.1188723788
RL,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,Gd,CBlock,TA,Gd,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Fa,Attchd,RFn,TA,Gd,Y,NA,GdPrv,NA,WD,Normal,0,0.0309285097,0.10875,0.1330616584,0,0.1678082192,0.1870703764,0.178751721,0,0.1467596081,0.3554301834,0.4317386231,0.0548446069,0,0.7536231884,0.4333333333,0.7909090909,5,0.25,0.3333333333,0.3333333333,0.3333333333,0,0.3333333333,0.5,0.375,0.3333333333,6,7,0.25,20,0,0,0,0,0,0.1570615192
FV,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,NA,NA,NA,New,Partial,0.2157534247,0.0440674005,0,0,0,0.46875,0.1792144026,0.174621386,0.408716707,0.3023737754,0.7425952045,0.2240373396,0.0932358318,0,0.9710144928,0.9333333333,0.9636363636,8,0.75,0.3333333333,0.5,0,0,0.6666666667,0.5,0.375,0.3333333333,8,5,0,60,0,0,0,0,0,0.3209276489
RL,Pave,NA,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,Flat,Membran,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,Gd,LwQ,GLQ,GasA,Ex,Y,SBrkr,TA,Mod,TA,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,0.1780821918,0.1766996191,0,0.040042523,0.7211668928,0.0410958904,0.2266775777,0.2361174851,0,0.1938583271,0.3095909732,0.0945157526,0,0,0.5942028986,0.9166666667,0.4909090909,4,0.5,0.6666666667,0.25,0.3333333333,0,0.3333333333,0,0.25,0.3333333333,7,7,0.5,20,0,0,0,0,0,0.2869045966
RL,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,0.2431506849,0.0489097665,0.2175,0.0928419561,0,0.2688356164,0.1885433715,0.1904543369,0.5355932203,0.3647324793,0.4732016925,0.1540256709,0.1042047532,0,0.9202898551,0.95,0.9,4,0.75,0.3333333333,0.5833333333,0,0,0.6666666667,0.5,0.5,0.3333333333,8,7,1,60,0,0,0,0,0,0.3542563533
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,'Wd Sdng','Wd Sdng',BrkCmn,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,Gd,Y,SBrkr,TA,Min1,Gd,Attchd,RFn,TA,TA,Y,NA,MnPrv,NA,WD,Normal,0.2020547945,0.0387950174,0.114375,0.1098511694,0.420624152,0,0.2029459902,0.2978430473,0,0.2445365486,0.2383638928,0.3372228705,0,0,0.6231884058,0.6333333333,0.5272727273,4,0.25,0.3333333333,0.3333333333,0.3333333333,0,0.6666666667,0,0.375,0.3333333333,6,6,0.75,20,0,0,0,0,0,0.1445632551
RL,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,ImStucc,None,TA,TA,CBlock,TA,TA,Gd,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,0.1883561644,0.0327841268,0,0.0967399008,0,0.1155821918,0.1335515548,0.1106011932,0,0.0908063301,0.1861777151,0.1960326721,0,0,0.7971014493,0.5333333333,0.7454545455,6,0.25,0,0.25,0,0,0.3333333333,0,0.25,0.3333333333,5,7,0.25,20,0,0,0,0,0,0.1244271629
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,'Wd Sdng','Wd Sdng',None,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,GasW,Gd,N,SBrkr,Ex,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,0.1164383562,0.0278763234,0,0,0,0.4075342466,0.1558101473,0.1418081689,0.2886198547,0.2287113791,0.4739069111,0.0863477246,0,0,0.384057971,0.95,0.7090909091,10,0.5,0,0.25,0,0,0.6666666667,0.5,0.375,0.3333333333,7,7,0.75,50,0,0,0.3,0,0,0.2362171921
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,0.3698630137,0.0369066816,0,0,0,0.6678082192,0.2553191489,0.2813217072,0,0.2309721176,0.404090268,0.1166861144,0.2742230347,0,0.9492753623,0.8833333333,0.9363636364,4,0.5,0,0.4166666667,0,0,0.6666666667,0,0.375,0.3333333333,7,5,1,20,0,0,0,0,0,0.230662408
RL,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,0.4075342466,0.0833765687,0,0.0212615167,0,0.3184931507,0.1414075286,0.1216154199,0,0.0998492841,0.2820874471,0,0,0,0.5724637681,0.0166666667,0.4636363636,6,0.5,0,0.1666666667,0,0,0.3333333333,0,0.25,0.3333333333,4,5,1,20,0,0,0,0,0,0.1473406471
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Ex,Attchd,Fin,TA,TA,Y,NA,NA,NA,New,Partial,0.2945205479,0.0614643951,0.196875,0,0,0.9079623288,0.3471358429,0.4100504819,0,0.3366616428,0.5162200282,0.1446907818,0.1791590494,0,0.9710144928,0.95,0.9727272727,5,0.75,0.3333333333,0.5,0,0,0.6666666667,0.5,0.375,0.3333333333,9,5,0.25,20,0,0,0.2958333333,0,0,0.5282571865
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,Hip,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,0.2123287671,0.0406880273,0.186875,0.0694542877,0,0.3287671233,0.1898527005,0.1886186324,0.41937046,0.3180105501,0.356135402,0.3360560093,0.2138939671,0,0.7608695652,0.45,0.7,3,0.5,0.3333333333,0.5,0,0,0.6666666667,0.5,0.5,0.3333333333,7,5,0.5,60,0,0,0,0,0,0.2181641439
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,Gd,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,0.2089041096,0.0466802216,0.2125,0.0745924876,0,0.165239726,0.1320785597,0.1929784305,0.3907990315,0.3104747551,0.4055007052,0,0.1535648995,0,0.847826087,0.65,0.8090909091,1,0.5,0.3333333333,0.4166666667,0,0,0.6666666667,0.5,0.375,0.3333333333,7,6,0.25,60,0,0.3858267717,0,0,0,0.2688515484
FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,NA,Attchd,Fin,TA,TA,Y,NA,NA,NA,New,Partial,0.1335616438,0.0275771811,0.0425,0.1603472714,0,0.1528253425,0.2065466448,0.2129417164,0,0.1748304446,0.4033850494,0,0.2193784278,0,0.9710144928,0.9333333333,0.9636363636,5,0.5,0,0.25,0,0,0.6666666667,0,0.25,0.3333333333,6,5,0,20,0,0,0,0,0,0.2084432718
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,NA,NA,NA,ConLw,Normal,0.0445205479,0.0175886326,0.10375,0.1601700921,0,0.1755136986,0.2150572831,0.2248737953,0,0.1846269781,0.4414668547,0.2007001167,0.113345521,0,0.9782608696,0.9666666667,0.9818181818,4,0.5,0.3333333333,0.3333333333,0.3333333333,0,0.6666666667,0,0.25,0.3333333333,7,5,0.75,120,0,0,0,0,0,0.2396889321
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,New,Partial,0.1815068493,0.0388511066,0.045,0,0,0.6284246575,0.2402618658,0.260211106,0,0.213639789,0.6332863188,0.2450408401,0.2742230347,0,0.9855072464,0.9833333333,0.9818181818,12,0.75,0.3333333333,0.3333333333,0,0,0.6666666667,0,0.375,0.3333333333,8,5,0.75,20,0,0,0,0,0,0.2912095542
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,ImStucc,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,0.0993150685,0.031372549,0,0.0761871013,0,0.4901541096,0.2577741408,0.2847636531,0,0.2337980407,0.3730606488,0,0,0.0942028986,0.8695652174,0.7,0.8363636364,7,0.5,0,0.25,0.3333333333,0,0.6666666667,0,0.25,0.3333333333,6,5,0.25,120,0,0,0,0,0,0.2003888349
FV,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Detchd,RFn,TA,TA,Y,NA,NA,NA,New,Partial,0.0479452055,0.0137932646,0,0,0,0.2675513699,0.1022913257,0.0667737494,0.3026634383,0.1725697061,0.3723554302,0,0.0987202925,0,0.9710144928,0.95,0.9636363636,6,0.5,0,0.25,0,0,0.6666666667,0.5,0.25,0.3333333333,7,5,0.25,160,0,0,0,0,0,0.1802527427
RL,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,NA,GdPrv,NA,WD,Normal,0.1917808219,0.0396643997,0,0.1063075833,0,0.1335616438,0.1492635025,0.1723267554,0.3142857143,0.2637528259,0.3102961918,0,0,0,0.652173913,0.5166666667,0.5636363636,6,0.5,0.3333333333,0.4166666667,0,0,0.3333333333,0.5,0.375,0.3333333333,6,7,0,50,0,0,0.2666666667,0,0,0.1723371754
RL,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,NA,NA,NA,NA,Y,NA,NA,NA,WD,Normal,0,0.0319007221,0,0.1087880936,0,0.1044520548,0.1404255319,0.1202386416,0,0.0987189148,0,0,0,0,0.7173913043,0.35,0,6,0,0,0.25,0,0,0.3333333333,0,0.375,0.3333333333,4,4,0,20,0,0,0,0,0,0.0737397584
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,MnPrv,NA,WD,Normal,0,0.039818645,0.019375,0.0797306875,0,0.1849315068,0.1443535188,0.1298760899,0,0.1066314996,0.197461213,0,0,0,0.6884057971,0.2833333333,0.6363636364,2,0.25,0,0.25,0,0,0.3333333333,0,0.375,0.3333333333,5,5,1,20,0,0,0,0,0,0.1209554229
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,2Story,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,0.1335616438,0.0347285517,0,0,0,0.2988013699,0.1142389525,0.0835245525,0.3380145278,0.200075358,0.2708039492,0,0,0,0.3115942029,0.8833333333,0.9363636364,7,0.25,0,0.4166666667,0,0,0.3333333333,0,0.375,0.3333333333,6,7,0.25,70,0,0,0.5395833333,0,0,0.1648034995
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,Gd,TA,Y,NA,NA,NA,New,Partial,0.3390410959,0.0668910234,0,0,0,0.4619006849,0.1765957447,0.1709499771,0.406779661,0.2986058779,0.4830747532,0,0.0932358318,0,0.9710144928,0.9333333333,0.9636363636,7,0.5,0.3333333333,0.5,0,0,0.6666666667,0.5,0.375,0.3333333333,8,5,0,60,0,0,0,0,0,0.2754200805
RL,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,Fa,PConc,TA,Fa,No,Rec,Unf,GasA,Ex,N,SBrkr,Fa,Typ,NA,NA,NA,NA,NA,N,NA,NA,NA,WD,Normal,0.1164383562,0.02050527,0,0.0372076541,0,0.2440068493,0.1276595745,0.13813676,0.3777239709,0.2603617182,0,0,0.3363802559,0,0.2898550725,0.8333333333,0,3,0,0,0.5833333333,0.3333333333,0,0.6666666667,0,0.75,0.3333333333,5,6,0.5,190,0,0,0,0,0,0.1402582975
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Gd,Y,SBrkr,TA,Min2,Gd,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,0.1335616438,0.0472504616,0,0.0517363572,0,0.2037671233,0.125695581,0.1867829279,0.2750605327,0.2603617182,0.1981664316,0,0,0,0.5579710145,0.9666666667,0.4454545455,1,0.25,0.3333333333,0.5,0,0,0.3333333333,0.5,0.375,0.3333333333,5,4,0.75,50,0,0,0.3333333333,0,0,0.133453687
RL,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Fa,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,0,0.0717894786,0.02125,0.1408575478,0,0,0.1301145663,0.260211106,0.3849878935,0.3634137151,0.380112835,0,0.4570383912,0,0.7608695652,0.7333333333,0.7,3,0.5,0.3333333333,0.5833333333,0.3333333333,0,0.6666666667,0.5,0.375,0.3333333333,7,7,0,60,0,0,0,0,0,0.2778780725
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,Stone,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,0.2020547945,0.0387950174,0.14875,0.2276754075,0,0.0560787671,0.2317512275,0.3005966039,0,0.2467972871,0.2947813822,0.1283547258,0,0,0.5869565217,0.05,0.4818181818,10,0.5,0.6666666667,0.4166666667,0.3333333333,0,0.3333333333,0,0.375,0.3333333333,6,5,0.75,20,0,0,0,0,0,0.1834467435
RL,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,GdPrv,NA,WD,Normal,0.0547945205,0.0310219916,0,0.1451098512,0,0.0787671233,0.1641571195,0.1535107848,0,0.1260361718,0.4146685472,0.1400233372,0,0,0.8115942029,0.5666666667,0.7636363636,3,0.5,0,0.3333333333,0.3333333333,0,0.3333333333,0,0.375,0.3333333333,6,6,0,80,0,0,0,0,0,0.1494236912
RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,FuseA,TA,Typ,NA,Attchd,Unf,TA,TA,Y,NA,MnPrv,NA,WD,Normal,0.1849315068,0.0580055622,0,0.0744153083,0,0.209760274,0.1489361702,0.1321707205,0.3138014528,0.2305953278,0.1988716502,0.3372228705,0,0,0.5652173913,0,0.4545454545,6,0.25,0,0.3333333333,0,0,0.3333333333,0.5,0.5,0.3333333333,5,5,0.25,50,0,0,0,0,0,0.1626163033
FV,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Detchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,0.154109589,0.0285073266,1,0.1149893692,0,0.1395547945,0.1595744681,0.1470858192,0.4721549637,0.3044461191,0.4062059238,0,0.0182815356,0,0.9057971014,0.8,0.8818181818,6,0.5,0.3333333333,0.4166666667,0,0,0.6666666667,0.5,0.375,0.3333333333,7,5,0.25,60,0,0,0.4125,0,0,0.2834328565
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Mansard,CompShg,HdBoard,AsphShn,BrkFace,Gd,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,0.2363013699,0.0486106242,0.228125,0.0680368533,0.118724559,0.0612157534,0.114893617,0.1622303809,0.3399515738,0.2654483798,0.380112835,0.2613768961,0,0,0.6956521739,0.3,0.6181818182,6,0.5,0.3333333333,0.4166666667,0,0.5,0.3333333333,1,0.375,0.3333333333,6,6,0.25,60,0,0,0,0,0,0.1945563116
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,NA,GdPrv,NA,WD,Family,0.2020547945,0.0593610507,0,0,0,0.4674657534,0.1787234043,0.1877007802,0,0.1541070083,0.2115655853,0,0.0658135283,0,0.5652173913,0.9,0.4545454545,8,0.25,0.3333333333,0.3333333333,0,0.5,0.3333333333,0,0.375,0.3333333333,6,8,0.75,20,0,0,0,0,0,0.1716428274
RL,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,2fmCon,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,0.2363013699,0.0675407231,0.035,0.1490077959,0,0.1386986301,0.1906710311,0.2299219826,0,0.1887716654,0.2644569817,0,0,0,0.5869565217,0.05,0.4818181818,6,0.25,0.6666666667,0.25,0.3333333333,0,0.3333333333,0,0.25,0.3333333333,5,5,0,190,0,0,0,0,0,0.1695597834
RL,Pave,NA,IR3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,BuiltIn,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,0.154109589,0.069765594,0,0.0497873848,0,0.3197773973,0.1682487725,0.2010096374,0.6014527845,0.3990203466,0.4816643159,0.2427071179,0.0914076782,0,0.9130434783,0.8166666667,0.8909090909,5,0.5,0.3333333333,0.5833333333,0,0,0.6666666667,0.5,0.5,0.3333333333,8,5,0.25,60,0,0,0,0,0,0.322316345
RL,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,0.3321917808,0.0579775176,0.09375,0,0,0.6596746575,0.2522094926,0.2769619091,0,0.2273926149,0.5944992948,0.5460910152,0.1480804388,0,0.9347826087,0.8666666667,0.9181818182,1,0.75,0.3333333333,0.3333333333,0,0,0.6666666667,0,0.375,0.3333333333,7,5,0,20,0,0,0,0,0,0.2362171921
RL,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Attchd,Unf,TA,TA,Y,NA,GdWo,NA,WD,Abnorml,0.1678082192,0.0397298371,0,0.1583982991,0,0,0.1463175123,0.1284993116,0,0.1055011304,0.389280677,0.2987164527,0,0,0.7246376812,0.3666666667,0.6818181818,7,0.5,0,0.25,0.3333333333,0,0.3333333333,0,0.375,0.3333333333,5,7,0,20,0,0,0,0,0,0.1597000417
