MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,YearBuilt,YearRemodAdd,GarageYrBlt,MoSold,GarageCars,Fireplaces,TotRmsAbvGrd,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,OverallQual,OverallCond,YrSold,MSSubClass,LowQualFinSF,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice
RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,21,1680,510,162,0,321,483,483,504,987,264,250,0,0,1972,2007,1972,5,1,0,5,0,0,1,1,2,1,6,8,2009,160,0,0,0,0,0,118000
RL,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,0,18800,120,712,0,84,796,790,784,1574,566,306,111,0,1976,1976,1976,7,2,1,6,1,0,2,1,3,1,6,5,2006,60,0,0,0,0,0,190000
RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,Fa,No,Rec,Unf,GasA,Gd,Y,FuseA,TA,Typ,NA,Detchd,Unf,TA,Fa,Y,NA,NA,NA,WD,Normal,59,10690,0,456,0,216,672,672,672,1344,468,0,128,218,1920,1997,1964,7,1,0,6,0,0,1,0,3,1,5,7,2009,70,0,0,0,0,0,147000
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,0,9500,247,609,0,785,1394,1394,0,1394,514,0,76,0,1963,1963,1963,7,2,2,6,1,0,1,1,3,1,6,5,2009,20,0,0,185,0,0,159000
RL,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,Tar&Grv,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Basment,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,101,9150,305,371,0,728,1099,1431,0,1431,296,64,110,0,1962,1962,1962,12,1,1,6,0,1,1,0,3,1,6,5,2008,80,0,0,0,0,0,165000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,TA,TA,No,LwQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,78,7800,200,540,0,728,1268,1268,0,1268,244,0,98,0,1954,1954,1954,3,1,1,7,0,0,1,0,2,1,5,6,2010,20,0,0,0,0,0,132000
RL,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,Gd,CBlock,TA,TA,No,ALQ,Rec,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,0,9830,0,72,258,733,1063,1287,0,1287,576,364,17,0,1959,2006,1997,3,2,1,7,1,0,1,0,3,1,5,7,2010,20,0,0,182,0,0,162000
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,0,8121,0,0,0,953,953,953,711,1664,460,100,40,0,2000,2000,2000,1,2,1,7,0,0,2,1,3,1,6,5,2006,60,0,0,0,0,0,172400
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Plywood,None,TA,TA,CBlock,NA,NA,NA,NA,NA,GasA,TA,Y,SBrkr,TA,Min2,Gd,Detchd,Fin,TA,TA,N,NA,NA,NA,WD,Normal,80,17120,0,0,0,0,0,1120,468,1588,680,0,59,0,1959,1959,1991,7,2,1,7,0,0,2,0,4,1,4,4,2008,50,0,0,0,0,0,134432
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,No,ALQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,NA,Attchd,Unf,TA,TA,Y,NA,MnPrv,NA,WD,Normal,50,7175,0,623,121,0,744,752,0,752,264,353,0,0,1984,1984,1984,2,1,0,4,1,0,1,0,2,1,6,5,2010,120,0,0,90,0,0,125000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,BLQ,LwQ,GasA,TA,Y,SBrkr,TA,Min2,NA,Attchd,Unf,TA,TA,Y,NA,GdWo,NA,WD,Normal,79,10634,0,428,180,0,608,1319,0,1319,270,66,0,0,1953,1953,1953,11,1,0,5,1,0,1,0,3,1,5,6,2009,20,0,0,0,0,0,123000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,65,8200,0,0,0,847,847,847,1081,1928,434,100,48,0,2003,2004,2003,7,2,1,8,0,0,2,1,4,1,7,5,2007,60,0,0,0,0,0,219500
RL,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,57,8846,0,298,0,572,870,914,0,914,576,0,0,0,1996,1996,1998,7,2,0,5,0,0,1,0,2,1,5,5,2006,85,0,0,0,0,0,148000
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,60,8123,16,0,0,982,982,1007,793,1800,463,100,63,0,2000,2000,2000,6,2,1,7,0,0,2,1,3,1,6,5,2009,60,0,0,0,0,0,179000
RL,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,'Wd Sdng',None,TA,TA,BrkTil,TA,TA,No,LwQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,50,5000,0,218,0,808,1026,1026,665,1691,308,0,0,242,1924,1950,1924,5,1,1,6,0,0,2,0,3,1,5,6,2010,50,0,0,0,0,0,127000
FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Gd,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,NA,NA,NA,New,Partial,60,7200,0,0,0,1293,1293,1301,0,1301,572,216,121,0,2006,2006,2006,8,2,1,5,1,0,2,0,2,1,7,5,2006,20,0,0,0,0,0,187750
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,79,9245,0,0,0,939,939,939,858,1797,639,144,53,0,2006,2006,2006,4,2,0,8,0,0,2,1,3,1,7,5,2007,60,0,0,0,0,0,213500
RL,Pave,NA,IR2,Low,AllPub,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Fa,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,0,53107,0,985,0,595,1580,1079,874,1953,501,216,231,0,1992,1992,1992,6,2,2,9,1,0,2,1,3,1,6,5,2007,60,0,0,0,0,0,240000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,43,3182,16,24,0,1232,1256,1269,0,1269,430,146,20,0,2004,2005,2004,4,2,1,6,0,0,2,0,2,1,8,5,2010,120,0,0,144,0,0,192000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Fa,Detchd,Unf,TA,TA,Y,NA,GdWo,NA,WD,Abnorml,72,7200,255,631,0,410,1041,1125,0,1125,352,296,0,0,1976,1976,1977,10,1,1,6,1,0,1,0,3,1,6,6,2009,80,0,0,0,0,0,125000
RL,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,93,9382,125,0,0,1468,1468,1479,0,1479,577,120,25,0,1999,2000,1999,7,2,0,6,0,0,2,0,3,1,7,5,2008,20,0,0,0,0,0,191000
RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,Gd,No,Rec,BLQ,GasA,Ex,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,MnPrv,NA,WD,Normal,50,8405,0,241,391,229,861,961,406,1367,384,0,130,112,1900,1950,1978,4,1,0,7,1,0,1,0,4,1,5,8,2008,50,0,0,0,0,0,119000
RL,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Ex,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,BuiltIn,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,71,12209,0,690,0,114,804,804,1157,1961,560,125,192,0,2001,2002,2001,6,2,1,7,1,0,2,1,3,1,6,5,2009,60,0,0,0,0,0,215000
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,Slab,NA,NA,NA,NA,NA,GasA,TA,Y,SBrkr,TA,Typ,NA,Attchd,RFn,TA,TA,Y,NA,MnPrv,Shed,WD,Normal,0,8339,0,0,0,0,0,882,0,882,294,0,0,0,1959,1959,1959,7,1,0,5,0,0,1,0,3,1,5,7,2007,20,0,0,0,0,1200,106500
RL,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,Gable,CompShg,WdShing,'Wd Shng',None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,FuseA,TA,Typ,TA,NA,NA,NA,NA,Y,NA,GdWo,NA,WD,Abnorml,0,7446,0,266,0,522,788,788,0,788,0,0,0,0,1941,1950,0,4,0,2,4,0,0,1,0,2,1,4,5,2006,30,0,0,0,0,0,100000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,FuseA,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,60,10134,0,0,0,735,735,735,299,1034,240,0,39,0,1940,1950,1940,7,1,0,5,0,0,1,0,2,1,5,6,2007,50,0,0,0,0,0,109000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,68,9571,0,739,0,405,1144,1144,0,1144,596,44,0,0,1956,1956,1956,6,1,0,6,1,0,1,0,3,1,5,6,2010,20,0,0,0,0,0,129000
RL,Pave,NA,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Av,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Detchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,60,7200,0,777,0,117,894,894,0,894,600,215,0,0,1972,1972,1985,9,2,0,6,0,0,1,0,2,1,5,5,2009,20,0,0,0,0,0,123000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,69,7590,288,540,0,324,864,876,936,1812,264,0,168,0,1962,1962,1962,7,1,1,8,0,0,2,0,4,1,5,5,2007,60,0,0,0,0,0,169500
FV,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,65,8125,100,812,0,280,1092,1112,438,1550,438,0,168,0,2006,2007,2007,10,2,0,7,1,0,2,0,2,1,7,5,2009,60,0,0,0,0,0,241000
RL,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,Gable,CompShg,BrkFace,BrkFace,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,38,14963,0,786,0,474,1260,1288,0,1288,500,120,30,0,1996,1996,1996,12,2,2,4,1,0,1,1,1,1,8,5,2008,120,0,0,224,0,0,245500
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,New,Partial,65,8767,0,24,0,1286,1310,1310,0,1310,400,0,0,0,2005,2005,2005,7,2,1,6,0,0,2,0,3,1,7,5,2006,20,0,0,0,0,0,164990
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,N,NA,GdPrv,NA,WD,Normal,60,10200,0,0,0,672,672,672,0,672,240,168,0,0,1940,1997,1940,8,1,0,4,0,0,1,0,2,1,5,8,2008,30,0,0,0,0,0,108000
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,BuiltIn,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,0,10364,0,0,0,806,806,806,766,1572,373,0,40,0,1995,1996,1995,5,2,1,7,0,0,2,1,3,1,6,5,2007,60,0,0,0,0,0,168000
RL,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Min1,TA,Attchd,Unf,TA,TA,Y,NA,GdWo,NA,WD,Normal,0,9991,0,1116,0,165,1281,1620,0,1620,490,120,78,0,1976,1993,1993,6,2,1,8,1,0,2,0,3,1,4,4,2009,20,0,0,0,0,0,150000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,TA,Maj2,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,51,10480,0,0,0,1064,1064,1166,0,1639,240,0,0,0,1936,1950,1936,3,1,0,6,0,0,1,0,3,1,6,5,2008,50,473,0,0,0,0,115000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,'Wd Sdng',Plywood,None,TA,TA,BrkTil,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,NA,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,63,15576,0,0,0,840,840,840,840,1680,308,0,0,160,1915,1976,1960,3,1,0,8,0,0,2,0,4,1,6,7,2008,70,0,0,0,0,0,177000
RL,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,Hip,CompShg,'Wd Sdng','Wd Sdng',None,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,GasA,TA,N,SBrkr,TA,Typ,NA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,100,34650,0,1056,0,0,1056,1056,0,1056,572,264,0,0,1955,1955,1955,1,2,0,5,1,0,1,0,3,1,5,5,2006,190,0,0,0,0,0,145000
FV,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,Stone,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,NA,NA,NA,New,Partial,0,4403,432,578,0,892,1470,1478,0,1478,484,0,144,0,2009,2009,2009,6,2,1,7,1,0,2,1,2,1,7,5,2010,20,0,0,0,0,0,222000
RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,Gable,CompShg,WdShing,'Wd Shng',None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,56,8960,0,0,0,1008,1008,1028,0,1028,360,0,0,130,1927,1950,1927,3,2,1,5,0,0,1,0,2,1,5,6,2010,30,0,0,0,0,0,115000
RL,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,BLQ,GLQ,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,59,11228,0,50,531,499,1080,1080,1017,2097,678,196,187,0,1993,1993,1993,12,3,1,9,0,1,2,1,3,1,7,5,2008,60,0,0,0,0,0,228000
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,Fin,TA,TA,Y,NA,NA,NA,New,Partial,73,8899,0,24,0,1316,1340,1340,0,1340,396,100,30,0,2007,2007,2007,8,2,0,6,0,0,2,0,3,1,7,5,2007,20,0,0,0,0,0,181134
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,74,7844,203,209,0,463,672,672,728,1400,440,0,0,0,1978,1978,1978,3,2,1,6,0,0,1,1,3,1,6,7,2006,60,0,0,0,0,0,149500
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,Hip,CompShg,'Wd Sdng',Stucco,None,TA,TA,BrkTil,Gd,TA,No,BLQ,Unf,GasW,TA,N,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,N,NA,NA,NA,WD,Normal,86,22420,0,1128,0,242,1370,1370,1254,2624,864,0,0,0,1918,1950,1918,11,3,1,10,1,0,2,1,4,1,6,6,2007,70,0,0,0,0,0,239000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Fa,N,FuseF,TA,Typ,NA,Detchd,Unf,TA,TA,P,NA,NA,NA,WD,AdjLand,60,8160,0,312,0,444,756,756,378,1134,240,0,0,0,1940,1950,1940,4,1,0,7,1,0,1,1,3,1,5,6,2007,50,0,0,0,0,0,126000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Fa,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,65,8450,0,775,0,281,1056,1056,0,1056,304,0,85,184,1968,1968,1968,7,1,1,6,1,0,1,0,3,1,5,6,2010,20,0,0,0,0,0,142000
RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,Gd,PConc,Gd,Gd,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,NA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Alloca,78,7060,200,1309,0,35,1344,1344,0,1344,784,0,0,0,1997,1998,1997,11,4,0,8,2,0,2,0,2,2,7,5,2008,90,0,0,0,0,0,206300
RL,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,Stone,Gd,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,0,16635,126,1246,0,356,1602,1602,0,1602,529,240,0,0,1977,2000,1977,6,2,1,8,0,1,2,0,3,1,6,7,2009,20,0,0,0,0,0,215000
RL,Pave,NA,Reg,HLS,AllPub,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,TA,Typ,NA,Attchd,RFn,TA,TA,N,NA,NA,NA,WD,Normal,100,21750,0,0,0,988,988,988,0,988,520,0,0,0,1954,1954,1954,2,2,0,4,0,0,1,0,2,1,5,5,2008,20,0,0,0,0,0,113000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,'Wd Sdng','Wd Sdng',BrkFace,TA,TA,CBlock,Gd,TA,No,LwQ,Unf,GasA,Gd,Y,FuseA,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,72,9000,74,616,0,580,1196,1196,0,1196,297,0,44,0,1956,1956,1956,5,1,1,6,1,0,1,0,2,1,6,5,2008,20,0,0,0,0,0,139000
RM,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,TA,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,P,NA,NA,NA,WD,Normal,60,3378,0,0,0,651,651,707,682,1389,240,0,0,126,1946,1992,1947,9,1,2,6,0,0,1,1,3,1,7,8,2009,60,0,0,0,0,0,135000
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,77,8593,0,288,0,619,907,907,0,907,352,0,0,0,1957,1957,1964,7,1,0,5,0,0,1,0,3,1,4,6,2008,20,0,0,0,0,0,109008
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,New,Partial,64,6762,108,664,0,544,1208,1208,0,1208,628,105,54,0,2007,2007,2007,9,2,0,6,1,0,2,0,2,1,7,5,2007,20,0,0,0,0,0,195400
