MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,YearBuilt,YearRemodAdd,GarageYrBlt,MoSold,GarageCars,Fireplaces,TotRmsAbvGrd,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,OverallQual,OverallCond,YrSold,MSSubClass,LowQualFinSF,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice
RL,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,Gd,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,?,'\'(14408.5-inf)\'','\'(285.5-346]\'','\'(340.5-443.5]\'','\'(-inf-14]\'','\'(374.5-477.5]\'','\'(755.5-839.5]\'','\'(1088.5-1187.5]\'','\'(806.5-875.5]\'','\'(1870.5-2164]\'','\'(382-439.5]\'','\'(-inf-6]\'','\'(95.5-119.5]\'','\'(135-159]\'','\'(1924.5-1947.5]\'','\'(2004.5-2006.5]\'','\'(-inf-1945.5]\'',5,2,2,8,0,1,1,1,3,1,7,9,2008,50,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',311500
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,Fin,TA,TA,Y,NA,NA,NA,New,Partial,'\'(-inf-43.5]\'','\'(-inf-5000.5]\'','\'(0.5-73]\'','\'(1-209.5]\'','\'(-inf-14]\'','\'(897.5-1233]\'','\'(1215.5-1390.5]\'','\'(1187.5-1317]\'','\'(-inf-55]\'','\'(1203.5-1337.5]\'','\'(382-439.5]\'','\'(96.5-118.5]\'','\'(-inf-2]\'','\'(-inf-9.5]\'','\'(2003.5-2005.5]\'','\'(2004.5-2006.5]\'','\'(2003.5-2005.5]\'',3,2,0,5,0,0,2,0,2,1,7,5,2006,120,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',167240
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,New,Partial,'\'(72.5-78.5]\'','\'(8797.5-9485]\'','\'(-inf-0.5]\'','\'(-inf-1]\'','\'(-inf-14]\'','\'(1233-inf)\'','\'(1390.5-1603]\'','\'(1485-1683]\'','\'(-inf-55]\'','\'(1458.5-1576.5]\'','\'(618.5-756.5]\'','\'(325.5-inf)\'','\'(26.5-37]\'','\'(-inf-9.5]\'','\'(2005.5-inf)\'','\'(2004.5-2006.5]\'','\'(2005.5-inf)\'',4,2,0,5,0,0,2,0,2,1,7,5,2006,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',204900
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,BuiltIn,RFn,TA,TA,Y,NA,NA,NA,ConLI,Normal,?,'\'(8066-8797.5]\'','\'(-inf-0.5]\'','\'(-inf-1]\'','\'(-inf-14]\'','\'(897.5-1233]\'','\'(990.5-1087]\'','\'(1003.5-1088.5]\'','\'(1151.5-inf)\'','\'(2164-inf)\'','\'(382-439.5]\'','\'(118.5-142.5]\'','\'(45.5-56.5]\'','\'(-inf-9.5]\'','\'(1997.5-2003.5]\'','\'(1998.5-2002.5]\'','\'(1999.5-2003.5]\'',12,2,1,8,0,0,2,1,4,1,6,5,2009,60,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',200000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,NA,MnPrv,NA,WD,Normal,'\'(84.5-94.5]\'','\'(11067.5-12207]\'','\'(-inf-0.5]\'','\'(443.5-552.5]\'','\'(-inf-14]\'','\'(74.5-172.5]\'','\'(636.5-755.5]\'','\'(756.5-848.5]\'','\'(740-806.5]\'','\'(1458.5-1576.5]\'','\'(382-439.5]\'','\'(187.5-209.5]\'','\'(164-inf)\'','\'(-inf-9.5]\'','\'(1973.5-1984.5]\'','\'(1972.5-1983.5]\'','\'(1973.5-1980.5]\'',2,2,1,6,1,0,2,1,3,1,6,6,2006,60,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',179900
RL,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,GasA,Gd,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Abnorml,'\'(67.5-72.5]\'','\'(10198.5-11067.5]\'','\'(-inf-0.5]\'','\'(443.5-552.5]\'','\'(171-213]\'','\'(74.5-172.5]\'','\'(839.5-909]\'','\'(848.5-919]\'','\'(-inf-55]\'','\'(-inf-911]\'','\'(559-618.5]\'','\'(209.5-251]\'','\'(-inf-2]\'','\'(-inf-9.5]\'','\'(1965.5-1973.5]\'','\'(1963.5-1972.5]\'','\'(1980.5-1993.5]\'',3,2,0,4,0,0,1,0,2,1,4,6,2009,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',97000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Ex,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(94.5-inf)\'','\'(12207-14408.5]\'','\'(472.5-inf)\'','\'(1-209.5]\'','\'(-inf-14]\'','\'(1233-inf)\'','\'(1603-inf)\'','\'(1683-inf)\'','\'(-inf-55]\'','\'(2164-inf)\'','\'(756.5-inf)\'','\'(209.5-251]\'','\'(95.5-119.5]\'','\'(-inf-9.5]\'','\'(1997.5-2003.5]\'','\'(2002.5-2004.5]\'','\'(1999.5-2003.5]\'',6,3,1,8,0,0,2,0,3,1,10,5,2009,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',386250
RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,COD,Abnorml,'\'(-inf-43.5]\'','\'(-inf-5000.5]\'','\'(107-145.5]\'','\'(-inf-1]\'','\'(-inf-14]\'','\'(604.5-737.5]\'','\'(-inf-636.5]\'','\'(-inf-756.5]\'','\'(598-683]\'','\'(1203.5-1337.5]\'','\'(237-289]\'','\'(-inf-6]\'','\'(-inf-2]\'','\'(-inf-9.5]\'','\'(1965.5-1973.5]\'','\'(1963.5-1972.5]\'','\'(1980.5-1993.5]\'',5,1,0,6,0,0,2,1,3,1,5,5,2009,160,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',112000
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Abnorml,'\'(78.5-84.5]\'','\'(9485-10198.5]\'','\'(285.5-346]\'','\'(552.5-649.5]\'','\'(-inf-14]\'','\'(604.5-737.5]\'','\'(1087-1215.5]\'','\'(1187.5-1317]\'','\'(1151.5-inf)\'','\'(2164-inf)\'','\'(618.5-756.5]\'','\'(209.5-251]\'','\'(95.5-119.5]\'','\'(-inf-9.5]\'','\'(1984.5-1997.5]\'','\'(1994.5-1998.5]\'','\'(1993.5-1999.5]\'',6,3,1,9,0,0,2,1,4,1,7,5,2007,60,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',290000
RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(-inf-43.5]\'','\'(-inf-5000.5]\'','\'(107-145.5]\'','\'(209.5-340.5]\'','\'(-inf-14]\'','\'(74.5-172.5]\'','\'(-inf-636.5]\'','\'(-inf-756.5]\'','\'(55-510.5]\'','\'(911-1062.5]\'','\'(237-289]\'','\'(-inf-6]\'','\'(-inf-2]\'','\'(-inf-9.5]\'','\'(1965.5-1973.5]\'','\'(1963.5-1972.5]\'','\'(1980.5-1993.5]\'',9,1,0,5,0,0,1,1,2,1,6,6,2008,160,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',106000
RL,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Fa,Detchd,Unf,TA,TA,Y,NA,MnPrv,NA,WD,Normal,'\'(67.5-72.5]\'','\'(8066-8797.5]\'','\'(-inf-0.5]\'','\'(749-927]\'','\'(-inf-14]\'','\'(-inf-74.5]\'','\'(909-990.5]\'','\'(848.5-919]\'','\'(-inf-55]\'','\'(911-1062.5]\'','\'(289-382]\'','\'(-inf-6]\'','\'(-inf-2]\'','\'(-inf-9.5]\'','\'(1965.5-1973.5]\'','\'(1963.5-1972.5]\'','\'(1973.5-1980.5]\'',5,1,1,5,0,0,1,0,3,1,5,5,2010,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',125000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(-inf-43.5]\'','\'(-inf-5000.5]\'','\'(0.5-73]\'','\'(1-209.5]\'','\'(-inf-14]\'','\'(1233-inf)\'','\'(1215.5-1390.5]\'','\'(1485-1683]\'','\'(-inf-55]\'','\'(1458.5-1576.5]\'','\'(382-439.5]\'','\'(142.5-160.5]\'','\'(2-26.5]\'','\'(-inf-9.5]\'','\'(2003.5-2005.5]\'','\'(2004.5-2006.5]\'','\'(2003.5-2005.5]\'',5,2,1,7,0,0,2,0,2,1,7,5,2009,120,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',192500
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(72.5-78.5]\'','\'(8066-8797.5]\'','\'(181-229]\'','\'(-inf-1]\'','\'(-inf-14]\'','\'(897.5-1233]\'','\'(1087-1215.5]\'','\'(1187.5-1317]\'','\'(-inf-55]\'','\'(1062.5-1203.5]\'','\'(289-382]\'','\'(-inf-6]\'','\'(-inf-2]\'','\'(113-135]\'','\'(1957.5-1965.5]\'','\'(1950.5-1963.5]\'','\'(1957.5-1965.5]\'',4,1,0,6,1,0,1,0,3,1,6,6,2010,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',148000
RL,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,TA,Attchd,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(94.5-inf)\'','\'(14408.5-inf)\'','\'(472.5-inf)\'','\'(649.5-749]\'','\'(-inf-14]\'','\'(737.5-897.5]\'','\'(1390.5-1603]\'','\'(1485-1683]\'','\'(1151.5-inf)\'','\'(2164-inf)\'','\'(756.5-inf)\'','\'(-inf-6]\'','\'(119.5-164]\'','\'(184.5-215]\'','\'(1984.5-1997.5]\'','\'(1994.5-1998.5]\'','\'(1993.5-1999.5]\'',7,3,1,9,1,0,2,1,4,1,8,5,2009,60,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',403000
RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Po,Attchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(-inf-43.5]\'','\'(-inf-5000.5]\'','\'(285.5-346]\'','\'(-inf-1]\'','\'(-inf-14]\'','\'(477.5-604.5]\'','\'(-inf-636.5]\'','\'(-inf-756.5]\'','\'(55-510.5]\'','\'(911-1062.5]\'','\'(237-289]\'','\'(-inf-6]\'','\'(-inf-2]\'','\'(-inf-9.5]\'','\'(1965.5-1973.5]\'','\'(1963.5-1972.5]\'','\'(1965.5-1973.5]\'',6,1,1,5,0,0,1,1,2,1,6,5,2006,160,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',94500
RL,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,Gd,Av,LwQ,ALQ,GasA,TA,Y,SBrkr,TA,Typ,NA,Attchd,Unf,TA,TA,Y,NA,MnPrv,NA,WD,Normal,'\'(72.5-78.5]\'','\'(10198.5-11067.5]\'','\'(-inf-0.5]\'','\'(1-209.5]\'','\'(607-779.5]\'','\'(-inf-74.5]\'','\'(839.5-909]\'','\'(848.5-919]\'','\'(-inf-55]\'','\'(-inf-911]\'','\'(289-382]\'','\'(325.5-inf)\'','\'(-inf-2]\'','\'(-inf-9.5]\'','\'(1973.5-1984.5]\'','\'(1972.5-1983.5]\'','\'(1973.5-1980.5]\'',2,1,0,5,1,0,1,0,3,1,5,6,2010,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',128200
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,NA,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,BuiltIn,Fin,TA,TA,Y,NA,NA,NA,WD,Normal,?,'\'(7088-8066]\'',?,'\'(552.5-649.5]\'','\'(-inf-14]\'','\'(172.5-279.5]\'','\'(839.5-909]\'','\'(848.5-919]\'','\'(976-1151.5]\'','\'(1870.5-2164]\'','\'(439.5-478.5]\'','\'(251-325.5]\'','\'(45.5-56.5]\'','\'(-inf-9.5]\'','\'(1997.5-2003.5]\'','\'(1998.5-2002.5]\'','\'(1999.5-2003.5]\'',5,2,2,8,1,0,2,1,4,1,6,5,2010,60,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',216500
RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,NA,Detchd,Unf,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(-inf-43.5]\'','\'(-inf-5000.5]\'','\'(472.5-inf)\'','\'(340.5-443.5]\'','\'(-inf-14]\'','\'(74.5-172.5]\'','\'(-inf-636.5]\'','\'(-inf-756.5]\'','\'(55-510.5]\'','\'(911-1062.5]\'','\'(237-289]\'','\'(-inf-6]\'','\'(-inf-2]\'','\'(-inf-9.5]\'','\'(1965.5-1973.5]\'','\'(1963.5-1972.5]\'','\'(1965.5-1973.5]\'',8,1,0,5,0,0,1,1,2,1,6,3,2008,160,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',89500
RL,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(60.5-67.5]\'','\'(8066-8797.5]\'','\'(73-107]\'','\'(1-209.5]\'','\'(-inf-14]\'','\'(1233-inf)\'','\'(1390.5-1603]\'','\'(1317-1485]\'','\'(-inf-55]\'','\'(1337.5-1458.5]\'','\'(478.5-515.5]\'','\'(118.5-142.5]\'','\'(95.5-119.5]\'','\'(-inf-9.5]\'','\'(2003.5-2005.5]\'','\'(2002.5-2004.5]\'','\'(2003.5-2005.5]\'',5,2,0,6,0,0,2,0,3,1,7,5,2010,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',185500
RL,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,?,'\'(8797.5-9485]\'','\'(-inf-0.5]\'','\'(340.5-443.5]\'','\'(-inf-14]\'','\'(477.5-604.5]\'','\'(990.5-1087]\'','\'(1003.5-1088.5]\'','\'(683-740]\'','\'(1709.5-1870.5]\'','\'(439.5-478.5]\'','\'(325.5-inf)\'','\'(56.5-71]\'','\'(-inf-9.5]\'','\'(1984.5-1997.5]\'','\'(2002.5-2004.5]\'','\'(1980.5-1993.5]\'',2,2,0,7,0,0,2,1,3,1,7,7,2010,60,'\'(-inf-57.2]\'','\'(203.2-254]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',194500
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,Fin,TA,TA,Y,NA,NA,NA,New,Partial,'\'(84.5-94.5]\'','\'(11067.5-12207]\'','\'(229-285.5]\'','\'(-inf-1]\'','\'(-inf-14]\'','\'(1233-inf)\'','\'(1603-inf)\'','\'(1683-inf)\'','\'(-inf-55]\'','\'(1576.5-1709.5]\'','\'(756.5-inf)\'','\'(160.5-187.5]\'','\'(164-inf)\'','\'(-inf-9.5]\'','\'(2005.5-inf)\'','\'(2006.5-inf)\'','\'(2005.5-inf)\'',12,3,0,7,0,0,2,0,3,1,8,5,2007,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',318000
RL,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,GasA,TA,Y,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,NA,MnPrv,NA,WD,Normal,'\'(43.5-53.5]\'','\'(8066-8797.5]\'','\'(-inf-0.5]\'','\'(1-209.5]\'','\'(-inf-14]\'','\'(604.5-737.5]\'','\'(636.5-755.5]\'','\'(756.5-848.5]\'','\'(683-740]\'','\'(1458.5-1576.5]\'','\'(-inf-237]\'','\'(-inf-6]\'','\'(119.5-164]\'','\'(-inf-9.5]\'','\'(1924.5-1947.5]\'','\'(-inf-1950.5]\'','\'(1945.5-1957.5]\'',4,1,1,7,0,0,1,1,3,1,6,4,2010,50,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',113000
FV,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(72.5-78.5]\'','\'(8797.5-9485]\'','\'(0.5-73]\'','\'(927-1167.5]\'','\'(-inf-14]\'','\'(477.5-604.5]\'','\'(1390.5-1603]\'','\'(1485-1683]\'','\'(-inf-55]\'','\'(1458.5-1576.5]\'','\'(618.5-756.5]\'','\'(142.5-160.5]\'','\'(164-inf)\'','\'(-inf-9.5]\'','\'(2005.5-inf)\'','\'(2006.5-inf)\'','\'(2005.5-inf)\'',4,2,0,7,1,0,2,0,3,1,8,5,2010,20,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',262500
RM,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,NA,NA,NA,NA,NA,Y,NA,NA,NA,WD,Normal,'\'(-inf-43.5]\'','\'(-inf-5000.5]\'','\'(-inf-0.5]\'','\'(209.5-340.5]\'','\'(-inf-14]\'','\'(279.5-374.5]\'','\'(636.5-755.5]\'','\'(848.5-919]\'','\'(-inf-55]\'','\'(-inf-911]\'','\'(-inf-237]\'','\'(6-96.5]\'','\'(37-45.5]\'','\'(-inf-9.5]\'','\'(1924.5-1947.5]\'','\'(1994.5-1998.5]\'',?,8,0,0,4,0,0,1,0,2,1,5,9,2007,30,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',110500
RM,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,'Wd Sdng','Wd Sdng',None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,N,FuseA,TA,Typ,NA,Attchd,Unf,Fa,TA,Y,NA,NA,NA,WD,Normal,'\'(60.5-67.5]\'','\'(-inf-5000.5]\'','\'(-inf-0.5]\'','\'(-inf-1]\'','\'(-inf-14]\'','\'(477.5-604.5]\'','\'(-inf-636.5]\'','\'(848.5-919]\'','\'(510.5-598]\'','\'(1337.5-1458.5]\'','\'(289-382]\'','\'(-inf-6]\'','\'(-inf-2]\'','\'(58-98.5]\'','\'(-inf-1924.5]\'','\'(-inf-1950.5]\'','\'(-inf-1945.5]\'',4,1,0,6,0,0,1,0,3,1,5,4,2006,50,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',79000
RL,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,NA,NA,NA,WD,Normal,'\'(72.5-78.5]\'','\'(10198.5-11067.5]\'','\'(-inf-0.5]\'','\'(-inf-1]\'','\'(-inf-14]\'','\'(604.5-737.5]\'','\'(-inf-636.5]\'','\'(-inf-756.5]\'','\'(510.5-598]\'','\'(1203.5-1337.5]\'','\'(237-289]\'','\'(-inf-6]\'','\'(26.5-37]\'','\'(-inf-9.5]\'','\'(1973.5-1984.5]\'','\'(1972.5-1983.5]\'','\'(1973.5-1980.5]\'',4,1,1,6,0,0,1,1,3,1,6,6,2009,160,'\'(-inf-57.2]\'','\'(-inf-50.8]\'','\'(-inf-48]\'','\'(-inf-73.8]\'','\'(-inf-1550]\'',120000
